parameter,baseline,swing,n_regimes,regime_start,regime_end,n_valid,regime,range
K_ox_ref,20,3.831875220859898e-06,1,metal,metal,9,metal,preset
K_ox_ref,21,0.0034564703154376583,1,metal,metal,9,metal,preset
K_ox_ref,22,2.4141896908784948e-05,1,metal,metal,9,metal,preset
K_ox_ref,23,0.0673863233453345,1,metal,metal,9,metal,preset
K_ox_ref,24,0.006297657491054939,1,metal,metal,9,metal,preset
H_sol_ox,0,0.8898328102692991,3,defect,metal,9,metal,preset
H_sol_ox,1,0.09056126378227577,1,metal,metal,9,metal,preset
H_sol_ox,2,0.011021837490695402,1,metal,metal,9,metal,preset
H_sol_ox,3,0.016498319006734437,1,metal,metal,9,metal,preset
H_sol_ox,4,0.8689539348332792,3,defect,metal,9,metal,preset
H_sol_ox,5,0.0023566260487808827,1,metal,metal,9,metal,preset
H_sol_ox,6,0.453470911108061,2,oxide,metal,9,metal,preset
H_sol_ox,7,0.021046763950643955,1,metal,metal,9,metal,preset
H_sol_ox,8,0.04695311699265672,1,metal,metal,9,metal,preset
H_sol_ox,9,0.08502904481248627,1,metal,metal,9,metal,preset
H_sol_ox,10,0.013185201958057032,1,metal,metal,9,metal,preset
H_sol_ox,11,0.7451232919543974,3,defect,metal,9,metal,preset
H_sol_ox,12,0.0004099997882708834,1,metal,metal,9,metal,preset
H_sol_ox,13,0.0007794232196836441,1,metal,metal,9,metal,preset
H_sol_ox,14,0.03989188662570877,1,metal,metal,9,metal,preset
H_sol_ox,15,0.06829735346661964,1,metal,metal,9,metal,preset
H_sol_ox,16,0.017523851556342417,1,metal,metal,9,metal,preset
H_sol_ox,17,0.0015240992787045654,1,metal,metal,9,metal,preset
H_sol_ox,18,9.157452227417277,2,metal,defect,9,metal,preset
H_sol_ox,19,0.009639911994883796,1,metal,metal,9,metal,preset
H_sol_ox,20,0.12417866556589777,1,metal,metal,9,metal,preset
H_sol_ox,21,0.04889576445635167,1,metal,metal,9,metal,preset
H_sol_ox,22,0.026816242483578917,1,metal,metal,9,metal,preset
H_sol_ox,23,0.07922605760180429,1,metal,metal,9,metal,preset
H_sol_ox,24,0.02899234558071264,1,metal,metal,9,metal,preset
metal_thickness,0,0.7909584519102869,2,oxide,metal,9,metal,preset
metal_thickness,1,0.9999493049895984,1,metal,metal,9,metal,preset
metal_thickness,2,0.9999895792060974,1,metal,metal,9,metal,preset
metal_thickness,3,0.9929824850592445,1,metal,metal,9,metal,preset
metal_thickness,4,0.8908215018808113,2,oxide,metal,9,metal,preset
metal_thickness,5,0.9999996446323322,1,metal,metal,9,metal,preset
metal_thickness,6,0.9952950459338209,1,metal,metal,9,metal,preset
metal_thickness,7,0.999984433231055,1,metal,metal,9,metal,preset
metal_thickness,8,0.9996603223925389,1,metal,metal,9,metal,preset
metal_thickness,9,0.9999539721210272,1,metal,metal,9,metal,preset
metal_thickness,10,0.9398374417035616,1,metal,metal,9,metal,preset
metal_thickness,11,0.8232743714914942,2,oxide,metal,9,metal,preset
metal_thickness,12,0.9997053212411939,1,metal,metal,9,metal,preset
metal_thickness,13,0.999999484451916,1,metal,metal,9,metal,preset
metal_thickness,14,0.9407965492879858,1,metal,metal,9,metal,preset
metal_thickness,15,0.9999848819672014,1,metal,metal,9,metal,preset
metal_thickness,16,0.9983452959670536,1,metal,metal,9,metal,preset
metal_thickness,17,0.9999998965487211,1,metal,metal,9,metal,preset
metal_thickness,18,0.9999668034933156,1,metal,metal,9,metal,preset
metal_thickness,19,0.9911149144432413,1,metal,metal,9,metal,preset
metal_thickness,20,0.999991926747409,1,metal,metal,9,metal,preset
metal_thickness,21,0.9967927689000323,1,metal,metal,9,metal,preset
metal_thickness,22,0.9999211791155129,1,metal,metal,9,metal,preset
metal_thickness,23,0.7257604122847368,3,defect,metal,9,metal,preset
metal_thickness,24,0.9921341150042794,1,metal,metal,9,metal,preset
oxide_thickness,0,0.08425709382892871,1,metal,metal,9,metal,preset
oxide_thickness,1,3.4733822293723484e-05,1,metal,metal,9,metal,preset
oxide_thickness,2,9.587569696398514,2,defect,metal,9,metal,preset
oxide_thickness,3,0.0048335751650795,1,metal,metal,9,metal,preset
oxide_thickness,4,0.04614124747958229,1,metal,metal,9,metal,preset
oxide_thickness,5,12.330039574503992,2,defect,metal,9,metal,preset
oxide_thickness,6,0.022256918431114436,1,metal,metal,9,metal,preset
oxide_thickness,7,10.04152280124114,2,defect,metal,9,metal,preset
oxide_thickness,8,9.019237444846413,2,defect,metal,9,metal,preset
oxide_thickness,9,9.06747434248352,2,defect,metal,9,metal,preset
oxide_thickness,10,0.02811799975093759,1,metal,metal,9,metal,preset
oxide_thickness,11,0.06519841131494558,1,metal,metal,9,metal,preset
oxide_thickness,12,0.00047023753151231266,1,metal,metal,9,metal,preset
oxide_thickness,13,10.702862474570114,2,defect,metal,9,metal,preset
oxide_thickness,14,0.13456497626928324,2,metal,oxide,9,metal,preset
oxide_thickness,15,2.288506755223565e-05,1,metal,metal,9,metal,preset
oxide_thickness,16,0.0007020966809665232,1,metal,metal,9,metal,preset
oxide_thickness,17,12.646673846164425,2,defect,metal,9,metal,preset
oxide_thickness,18,0.0018905157663312035,1,metal,metal,9,metal,preset
oxide_thickness,19,0.013779504342575043,1,metal,metal,9,metal,preset
oxide_thickness,20,10.209449597347064,3,oxide,metal,9,metal,preset
oxide_thickness,21,0.002171146253205281,1,metal,metal,9,metal,preset
oxide_thickness,22,9.016092752044683,2,defect,metal,9,metal,preset
oxide_thickness,23,0.04507648184491665,1,metal,metal,9,metal,preset
oxide_thickness,24,0.0038288251963670555,1,metal,metal,9,metal,preset
P_upstream,0,9.275674526104915,3,defect,metal,9,metal,preset
P_upstream,1,8.201848960589466,2,defect,metal,9,metal,preset
P_upstream,2,8.080788443337353,3,defect,metal,9,metal,preset
P_upstream,3,8.723130057826518,3,defect,metal,9,metal,preset
P_upstream,4,8.021403277061728,3,defect,metal,9,metal,preset
P_upstream,5,7.294999906750445,2,oxide,metal,9,metal,preset
P_upstream,6,10.696015060869268,3,defect,metal,9,metal,preset
P_upstream,7,8.154098325246238,3,defect,metal,9,metal,preset
P_upstream,8,8.668750235309401,3,defect,metal,9,metal,preset
P_upstream,9,8.083495080430577,3,defect,metal,9,metal,preset
P_upstream,10,8.416108423609518,3,defect,metal,9,metal,preset
P_upstream,11,8.249111809245212,3,defect,metal,9,metal,preset
P_upstream,12,8.271892753297715,3,defect,metal,9,metal,preset
P_upstream,13,7.7478413607975645,3,defect,metal,9,metal,preset
P_upstream,14,7.995032189432766,3,defect,metal,9,metal,preset
P_upstream,15,8.002269726799202,3,defect,metal,9,metal,preset
P_upstream,16,8.198534159999467,3,defect,metal,9,metal,preset
P_upstream,17,7.025060854794099,1,metal,metal,9,metal,preset
P_upstream,18,8.01648964279727,3,defect,metal,9,metal,preset
P_upstream,19,8.150812740375088,3,defect,metal,9,metal,preset
P_upstream,20,7.974414515781205,3,defect,metal,9,metal,preset
P_upstream,21,8.46599760309458,3,defect,metal,9,metal,preset
P_upstream,22,8.063779273808548,3,defect,metal,9,metal,preset
P_upstream,23,8.052876075444848,3,defect,metal,9,metal,preset
P_upstream,24,8.014272777942496,3,defect,metal,9,metal,preset
f_pinhole,0,0.005729858132658167,1,metal,metal,9,metal,preset
f_pinhole,1,7.519669260088158e-07,1,metal,metal,9,metal,preset
f_pinhole,2,1.3856079443246677e-07,1,metal,metal,9,metal,preset
f_pinhole,3,0.00010744004409414872,1,metal,metal,9,metal,preset
f_pinhole,4,0.0019340260331933384,1,metal,metal,9,metal,preset
f_pinhole,5,1.1488993620104356e-08,1,metal,metal,9,metal,preset
f_pinhole,6,0.00024937110833483673,1,metal,metal,9,metal,preset
f_pinhole,7,2.4818719193443344e-07,1,metal,metal,9,metal,preset
f_pinhole,8,5.147481122389258e-06,1,metal,metal,9,metal,preset
f_pinhole,9,2.7096205321769196e-06,1,metal,metal,9,metal,preset
f_pinhole,10,0.0013298253050911327,1,metal,metal,9,metal,preset
f_pinhole,11,0.008349823601862417,1,metal,metal,9,metal,preset
f_pinhole,12,1.02475659964474e-05,1,metal,metal,9,metal,preset
f_pinhole,13,3.491699933266523e-08,1,metal,metal,9,metal,preset
f_pinhole,14,0.00204775875188754,1,metal,metal,9,metal,preset
f_pinhole,15,4.2413427775934363e-07,1,metal,metal,9,metal,preset
f_pinhole,16,5.6537264899295076e-05,1,metal,metal,9,metal,preset
f_pinhole,17,1.4323604249367353e-09,1,metal,metal,9,metal,preset
f_pinhole,18,4.575207871966085e-07,1,metal,metal,9,metal,preset
f_pinhole,19,0.00023069731548271943,1,metal,metal,9,metal,preset
f_pinhole,20,1.079655387184827e-07,1,metal,metal,9,metal,preset
f_pinhole,21,0.00013987712942093757,1,metal,metal,9,metal,preset
f_pinhole,22,1.542309339211091e-06,1,metal,metal,9,metal,preset
f_pinhole,23,0.0062100753600974196,1,metal,metal,9,metal,preset
f_pinhole,24,0.00024356816466646901,1,metal,metal,9,metal,preset
f_crack,0,0.004190539599743976,1,metal,metal,9,metal,preset
f_crack,1,5.931087793856433e-07,1,metal,metal,9,metal,preset
f_crack,2,8.584900642166675e-08,1,metal,metal,9,metal,preset
f_crack,3,5.635774677933252e-05,1,metal,metal,9,metal,preset
f_crack,4,0.0016363461619099747,1,metal,metal,9,metal,preset
f_crack,5,9.921082444684606e-09,1,metal,metal,9,metal,preset
f_crack,6,0.0001851878056740278,1,metal,metal,9,metal,preset
f_crack,7,1.8079002351765632e-07,1,metal,metal,9,metal,preset
f_crack,8,2.80626116034074e-06,1,metal,metal,9,metal,preset
f_crack,9,1.4590537901876487e-06,1,metal,metal,9,metal,preset
f_crack,10,0.0011011619388488498,1,metal,metal,9,metal,preset
f_crack,11,0.005845558290593852,1,metal,metal,9,metal,preset
f_crack,12,5.977336004405698e-06,1,metal,metal,9,metal,preset
f_crack,13,2.996452116554944e-08,1,metal,metal,9,metal,preset
f_crack,14,0.0011283709439070372,1,metal,metal,9,metal,preset
f_crack,15,2.810777350839123e-07,1,metal,metal,9,metal,preset
f_crack,16,2.8317571191415184e-05,1,metal,metal,9,metal,preset
f_crack,17,1.081874933203239e-09,1,metal,metal,9,metal,preset
f_crack,18,3.607404414208736e-07,1,metal,metal,9,metal,preset
f_crack,19,0.00016751905638476012,1,metal,metal,9,metal,preset
f_crack,20,9.455472501454081e-08,1,metal,metal,9,metal,preset
f_crack,21,0.00010018234723202334,1,metal,metal,9,metal,preset
f_crack,22,1.3028912530425378e-06,1,metal,metal,9,metal,preset
f_crack,23,0.00568716869060144,1,metal,metal,9,metal,preset
f_crack,24,0.00019895079237571917,1,metal,metal,9,metal,preset
f_gb_defect,0,0.005689844105549556,1,metal,metal,9,metal,preset
f_gb_defect,1,6.874695820132102e-07,1,metal,metal,9,metal,preset
f_gb_defect,2,1.3573218323094193e-07,1,metal,metal,9,metal,preset
f_gb_defect,3,0.00010583714586861728,1,metal,metal,9,metal,preset
f_gb_defect,4,0.0017905098324956642,1,metal,metal,9,metal,preset
f_gb_defect,5,1.1874123145325652e-08,1,metal,metal,9,metal,preset
f_gb_defect,6,0.00024380029702690445,1,metal,metal,9,metal,preset
f_gb_defect,7,2.3766929183351203e-07,1,metal,metal,9,metal,preset
f_gb_defect,8,5.068283839144018e-06,1,metal,metal,9,metal,preset
f_gb_defect,9,2.59088372708898e-06,1,metal,metal,9,metal,preset
f_gb_defect,10,0.0012943838668713777,1,metal,metal,9,metal,preset
f_gb_defect,11,0.007941059618682085,1,metal,metal,9,metal,preset
f_gb_defect,12,1.0000612263982104e-05,1,metal,metal,9,metal,preset
f_gb_defect,13,3.419372727129328e-08,1,metal,metal,9,metal,preset
f_gb_defect,14,0.001871698194517811,1,metal,metal,9,metal,preset
f_gb_defect,15,3.5183758131279695e-07,1,metal,metal,9,metal,preset
f_gb_defect,16,5.342551457264594e-05,1,metal,metal,9,metal,preset
f_gb_defect,17,6.90975923621024e-10,1,metal,metal,9,metal,preset
f_gb_defect,18,4.4520761405110396e-07,1,metal,metal,9,metal,preset
f_gb_defect,19,0.00022791602198835064,1,metal,metal,9,metal,preset
f_gb_defect,20,7.276716458037581e-08,1,metal,metal,9,metal,preset
f_gb_defect,21,0.00013594266681197386,1,metal,metal,9,metal,preset
f_gb_defect,22,1.4825234254106447e-06,1,metal,metal,9,metal,preset
f_gb_defect,23,0.006029102919959047,1,metal,metal,9,metal,preset
f_gb_defect,24,0.00024030281469247875,1,metal,metal,9,metal,preset
crack_thickness_factor,0,0.0009202389178946906,1,metal,metal,9,metal,preset
crack_thickness_factor,1,2.9713389580802555e-07,1,metal,metal,9,metal,preset
crack_thickness_factor,2,8.553326490069742e-09,1,metal,metal,9,metal,preset
crack_thickness_factor,3,3.0838352915382294e-05,1,metal,metal,9,metal,preset
crack_thickness_factor,4,0.00036740045043334935,1,metal,metal,9,metal,preset
crack_thickness_factor,5,4.343868693060138e-09,1,metal,metal,9,metal,preset
crack_thickness_factor,6,0.00011080848385133783,1,metal,metal,9,metal,preset
crack_thickness_factor,7,8.53588165910747e-08,1,metal,metal,9,metal,preset
crack_thickness_factor,8,1.9673754242041042e-06,1,metal,metal,9,metal,preset
crack_thickness_factor,9,7.652934394616533e-07,1,metal,metal,9,metal,preset
crack_thickness_factor,10,0.0004891818977821303,1,metal,metal,9,metal,preset
crack_thickness_factor,11,0.002091247561678037,1,metal,metal,9,metal,preset
crack_thickness_factor,12,4.687984074699956e-06,1,metal,metal,9,metal,preset
crack_thickness_factor,13,7.819765975236566e-09,1,metal,metal,9,metal,preset
crack_thickness_factor,14,0.00015636089251564242,1,metal,metal,9,metal,preset
crack_thickness_factor,15,4.6656588116501275e-08,1,metal,metal,9,metal,preset
crack_thickness_factor,16,5.491018772255846e-06,1,metal,metal,9,metal,preset
crack_thickness_factor,17,6.143249625152438e-09,1,metal,metal,9,metal,preset
crack_thickness_factor,18,1.524618197732113e-07,1,metal,metal,9,metal,preset
crack_thickness_factor,19,6.117499417330737e-05,1,metal,metal,9,metal,preset
crack_thickness_factor,20,1.1346663651957544e-09,1,metal,metal,9,metal,preset
crack_thickness_factor,21,1.947643480768478e-05,1,metal,metal,9,metal,preset
crack_thickness_factor,22,3.577819748581867e-07,1,metal,metal,9,metal,preset
crack_thickness_factor,23,0.002573667108357507,1,metal,metal,9,metal,preset
crack_thickness_factor,24,5.34617952719515e-06,1,metal,metal,9,metal,preset
gb_diffusivity_factor,0,0.003218120647136147,1,metal,metal,9,metal,preset
gb_diffusivity_factor,1,7.07994691270939e-07,1,metal,metal,9,metal,preset
gb_diffusivity_factor,2,8.928014762465034e-09,1,metal,metal,9,metal,preset
gb_diffusivity_factor,3,7.805712123945626e-05,1,metal,metal,9,metal,preset
gb_diffusivity_factor,4,0.0010305987746247302,1,metal,metal,9,metal,preset
gb_diffusivity_factor,5,7.818399137510082e-09,1,metal,metal,9,metal,preset
gb_diffusivity_factor,6,5.688106715339587e-05,1,metal,metal,9,metal,preset
gb_diffusivity_factor,7,9.823666908863175e-08,1,metal,metal,9,metal,preset
gb_diffusivity_factor,8,3.532754335755079e-06,1,metal,metal,9,metal,preset
gb_diffusivity_factor,9,2.520719835059701e-06,1,metal,metal,9,metal,preset
gb_diffusivity_factor,10,0.0008217153926791975,1,metal,metal,9,metal,preset
gb_diffusivity_factor,11,0.007087397921423237,1,metal,metal,9,metal,preset
gb_diffusivity_factor,12,5.906018543863907e-06,1,metal,metal,9,metal,preset
gb_diffusivity_factor,13,4.589650978540786e-09,1,metal,metal,9,metal,preset
gb_diffusivity_factor,14,0.0009283276854658573,1,metal,metal,9,metal,preset
gb_diffusivity_factor,15,2.748110392130854e-07,1,metal,metal,9,metal,preset
gb_diffusivity_factor,16,2.3835610525826514e-05,1,metal,metal,9,metal,preset
gb_diffusivity_factor,17,4.003902762613829e-09,1,metal,metal,9,metal,preset
gb_diffusivity_factor,18,3.4561577317073846e-07,1,metal,metal,9,metal,preset
gb_diffusivity_factor,19,8.775212370693114e-05,1,metal,metal,9,metal,preset
gb_diffusivity_factor,20,6.243522322349614e-09,1,metal,metal,9,metal,preset
gb_diffusivity_factor,21,0.00012571707761084284,1,metal,metal,9,metal,preset
gb_diffusivity_factor,22,8.822673575102552e-07,1,metal,metal,9,metal,preset
gb_diffusivity_factor,23,0.0047857429898754845,1,metal,metal,9,metal,preset
gb_diffusivity_factor,24,0.00011200069777792666,1,metal,metal,9,metal,preset
grain_size,0,6.899656032054098e-05,1,metal,metal,9,metal,preset
grain_size,1,0.00011845693046029505,1,metal,metal,9,metal,preset
grain_size,2,0.00010142964849487489,1,metal,metal,9,metal,preset
grain_size,3,0.00010735586566698634,1,metal,metal,9,metal,preset
grain_size,4,6.943831957810663e-05,1,metal,metal,9,metal,preset
grain_size,5,5.8817966150316166e-05,1,metal,metal,9,metal,preset
grain_size,6,9.871224895446507e-05,1,metal,metal,9,metal,preset
grain_size,7,0.00011687210284897234,1,metal,metal,9,metal,preset
grain_size,8,5.727343838372906e-05,1,metal,metal,9,metal,preset
grain_size,9,0.00012392162922891418,1,metal,metal,9,metal,preset
grain_size,10,7.268662986322278e-05,1,metal,metal,9,metal,preset
grain_size,11,4.353336381186894e-05,1,metal,metal,9,metal,preset
grain_size,12,8.584459655391256e-05,1,metal,metal,9,metal,preset
grain_size,13,8.500159628434762e-05,1,metal,metal,9,metal,preset
grain_size,14,9.202108811340781e-05,1,metal,metal,9,metal,preset
grain_size,15,0.00010137368842657789,1,metal,metal,9,metal,preset
grain_size,16,0.00010375466909578939,1,metal,metal,9,metal,preset
grain_size,17,4.55823547158083e-05,1,metal,metal,9,metal,preset
grain_size,18,6.339543596485056e-05,1,metal,metal,9,metal,preset
grain_size,19,0.00011556299509571876,1,metal,metal,9,metal,preset
grain_size,20,8.485295401069634e-05,1,metal,metal,9,metal,preset
grain_size,21,0.00012019043072149475,1,metal,metal,9,metal,preset
grain_size,22,5.2057855610965426e-05,1,metal,metal,9,metal,preset
grain_size,23,7.160729783106438e-05,1,metal,metal,9,metal,preset
grain_size,24,4.4353052847427715e-05,1,metal,metal,9,metal,preset
gb_thickness,0,3.610506963238828e-06,1,metal,metal,9,metal,preset
gb_thickness,1,4.687252936835386e-06,1,metal,metal,9,metal,preset
gb_thickness,2,9.681797576805154e-06,1,metal,metal,9,metal,preset
gb_thickness,3,2.210399681606354e-06,1,metal,metal,9,metal,preset
gb_thickness,4,2.503924648932233e-06,1,metal,metal,9,metal,preset
gb_thickness,5,4.07690704200415e-06,1,metal,metal,9,metal,preset
gb_thickness,6,2.6533772279875828e-06,1,metal,metal,9,metal,preset
gb_thickness,7,2.12389782579633e-06,1,metal,metal,9,metal,preset
gb_thickness,8,3.0016128740606356e-05,1,metal,metal,9,metal,preset
gb_thickness,9,1.8404212193790918e-05,1,metal,metal,9,metal,preset
gb_thickness,10,3.7465373685724707e-06,1,metal,metal,9,metal,preset
gb_thickness,11,1.594384476019255e-06,1,metal,metal,9,metal,preset
gb_thickness,12,2.3294816505014736e-06,1,metal,metal,9,metal,preset
gb_thickness,13,1.0706452554158936e-05,1,metal,metal,9,metal,preset
gb_thickness,14,6.0571072188994665e-06,1,metal,metal,9,metal,preset
gb_thickness,15,8.198537216950543e-06,1,metal,metal,9,metal,preset
gb_thickness,16,4.861828948684463e-06,1,metal,metal,9,metal,preset
gb_thickness,17,3.85061335323927e-06,1,metal,metal,9,metal,preset
gb_thickness,18,6.951045558134383e-06,1,metal,metal,9,metal,preset
gb_thickness,19,1.6480619056431647e-05,1,metal,metal,9,metal,preset
gb_thickness,20,1.9984073695152384e-06,1,metal,metal,9,metal,preset
gb_thickness,21,1.1402744503801477e-05,1,metal,metal,9,metal,preset
gb_thickness,22,3.934031048955183e-06,1,metal,metal,9,metal,preset
gb_thickness,23,2.8081326487415457e-06,1,metal,metal,9,metal,preset
gb_thickness,24,1.3112262733972164e-05,1,metal,metal,9,metal,preset
lattice_density,0,0.05667612352987253,1,metal,metal,9,metal,preset
lattice_density,1,0.07406662300162664,1,metal,metal,9,metal,preset
lattice_density,2,0.03053106621679349,1,metal,metal,9,metal,preset
lattice_density,3,0.1262043237015605,1,metal,metal,9,metal,preset
lattice_density,4,0.13073204416265408,1,metal,metal,9,metal,preset
lattice_density,5,0.14892930574433785,1,metal,metal,9,metal,preset
lattice_density,6,0.0946473451753932,1,metal,metal,9,metal,preset
lattice_density,7,0.10607550613402364,1,metal,metal,9,metal,preset
lattice_density,8,0.11624087055241827,1,metal,metal,9,metal,preset
lattice_density,9,0.1385079894885311,1,metal,metal,9,metal,preset
lattice_density,10,0.13098985505988356,1,metal,metal,9,metal,preset
lattice_density,11,0.07215367982250591,1,metal,metal,9,metal,preset
lattice_density,12,0.15671621804615163,1,metal,metal,9,metal,preset
lattice_density,13,0.15340325110414474,1,metal,metal,9,metal,preset
lattice_density,14,0.08572922734540481,1,metal,metal,9,metal,preset
lattice_density,15,0.12621792246025945,1,metal,metal,9,metal,preset
lattice_density,16,0.08197723756161956,1,metal,metal,9,metal,preset
lattice_density,17,0.08684207778338571,1,metal,metal,9,metal,preset
lattice_density,18,0.034923181132220704,1,metal,metal,9,metal,preset
lattice_density,19,0.1368384859062728,1,metal,metal,9,metal,preset
lattice_density,20,0.0740310436762067,1,metal,metal,9,metal,preset
lattice_density,21,0.11922986115611997,1,metal,metal,9,metal,preset
lattice_density,22,0.14967262874328813,1,metal,metal,9,metal,preset
lattice_density,23,0.11650512882021155,1,metal,metal,9,metal,preset
lattice_density,24,0.15539325094374776,1,metal,metal,9,metal,preset
trap_dislocation_E_b,0,4.1466081061791144e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,1,6.750292265873004e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,2,6.750292265873004e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,3,1.3982748265022437e-14,1,metal,metal,9,metal,preset
trap_dislocation_E_b,4,1.157192959863943e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,5,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,6,5.014502826077064e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,7,2.8929823996598605e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,8,9.64327466553287e-17,1,metal,metal,9,metal,preset
trap_dislocation_E_b,9,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,10,2.8929823996598517e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,11,8.29321621235819e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,12,9.64327466553287e-17,1,metal,metal,9,metal,preset
trap_dislocation_E_b,13,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,14,5.110935572732392e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,15,3.857309866213147e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,16,2.806192927669975e-14,1,metal,metal,9,metal,preset
trap_dislocation_E_b,17,2.8929823996598605e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,18,3.857309866213147e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,19,4.243040852834442e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,20,6.750292265873004e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,21,0.0,1,metal,metal,9,metal,preset
trap_dislocation_E_b,22,2.8929823996598605e-16,1,metal,metal,9,metal,preset
trap_dislocation_E_b,23,2.7001169063491955e-15,1,metal,metal,9,metal,preset
trap_dislocation_E_b,24,8.871812692290151e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,0,1.3307719038435158e-14,1,metal,metal,9,metal,preset
trap_dislocation_N_T,1,1.157192959863943e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,2,1.0607602132086145e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,3,1.4079181011677764e-14,1,metal,metal,9,metal,preset
trap_dislocation_N_T,4,7.32888874580492e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,5,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,6,5.014502826077064e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,7,3.857309866213147e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,8,9.64327466553287e-17,1,metal,metal,9,metal,preset
trap_dislocation_N_T,9,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,10,7.714619732426228e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,11,9.064678185600804e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,12,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,13,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,14,1.5718537704818296e-14,1,metal,metal,9,metal,preset
trap_dislocation_N_T,15,3.857309866213147e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,16,2.7869063783389104e-14,1,metal,metal,9,metal,preset
trap_dislocation_N_T,17,9.64327466553286e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,18,8.678947198979575e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,19,9.064678185600804e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,20,1.0607602132086145e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,21,1.9286549331065737e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,22,3.857309866213147e-16,1,metal,metal,9,metal,preset
trap_dislocation_N_T,23,5.593099306009029e-15,1,metal,metal,9,metal,preset
trap_dislocation_N_T,24,8.871812692290151e-15,1,metal,metal,9,metal,preset
trap_gb_E_b,0,6.176517423269412e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,1,1.4014571071396308e-12,1,metal,metal,9,metal,preset
trap_gb_E_b,2,1.0125438398809397e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,3,1.530387689419797e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,4,8.013561247057077e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,5,2.8929823996598605e-16,1,metal,metal,9,metal,preset
trap_gb_E_b,6,4.473515117338395e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,7,6.364561279251649e-15,1,metal,metal,9,metal,preset
trap_gb_E_b,8,5.32212328790433e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,9,1.7550759891269472e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,10,1.8264362216515416e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,11,3.5275098726504915e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,12,1.3490941257078391e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,13,4.243040852834442e-15,1,metal,metal,9,metal,preset
trap_gb_E_b,14,3.1871022769574445e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,15,3.695785015549747e-12,1,metal,metal,9,metal,preset
trap_gb_E_b,16,1.141763720398942e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,17,5.776321524653806e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,18,3.384789407601906e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,19,6.981730857845237e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,20,2.4301052157142157e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,21,4.001958986195957e-14,1,metal,metal,9,metal,preset
trap_gb_E_b,22,4.5323390928004254e-15,1,metal,metal,9,metal,preset
trap_gb_E_b,23,2.2150601906723357e-13,1,metal,metal,9,metal,preset
trap_gb_E_b,24,1.6788941192689484e-13,1,metal,metal,9,metal,preset
trap_gb_N_T,0,2.217278143840313e-12,1,metal,metal,9,metal,preset
trap_gb_N_T,1,6.176517423229883e-12,1,metal,metal,9,metal,preset
