regime,metric,parameter,pawn_median,delta,S1_givendata,n,floor,delta_over_floor,temperature_K
defect,PRF,trap_dislocation_E_b,0.06374035995510702,0.04494885463528983,0.014447749929030555,1489,0.07057482826124852,0.6368964082902419,773.0
defect,PRF,trap_dislocation_N_T,0.07022640301810593,0.06237518371097642,0.007260809663511121,1489,0.07057482826124852,0.8838163017567783,773.0
defect,PRF,trap_gb_E_b,0.06779920761197325,0.0648209409398896,0.01786438455480936,1489,0.07057482826124852,0.918471111257124,773.0
defect,PRF,trap_gb_N_T,0.05823925913193518,0.060790156833340825,0.007436781752852242,1489,0.07057482826124852,0.8613574886546299,773.0
defect,PRF,trap_vacancy_E_b,0.10589708165217154,0.10803773992702333,0.08251190949541956,1489,0.07057482826124852,1.5308254031748751,773.0
defect,PRF,trap_vacancy_N_T,0.0993707771983359,0.08241172100518611,0.07260448182860761,1489,0.07057482826124852,1.1677211696516028,773.0
defect,PRF,trap_carbide_E_b,0.06412727435744099,0.05046623557271959,0.007498965118909157,1489,0.07057482826124852,0.715074153434813,773.0
defect,PRF,trap_carbide_N_T,0.07387182527360386,0.06596696833074507,0.017848940431209926,1489,0.07057482826124852,0.9347095835154366,773.0
oxide,flux,D_ref,0.07071745280269712,0.08423671275059622,0.006843261875113772,1497,0.07898727358067592,1.0664593032769847,1073.0
oxide,flux,E_D,0.06325205220283968,0.08826175682385812,0.014888026782156092,1497,0.07898727358067592,1.1174174373003194,1073.0
oxide,flux,K_s_ref,0.06750413578835524,0.10474219234056525,0.03460083929225447,1497,0.07898727358067592,1.3260641568237421,1073.0
oxide,flux,H_s,0.06586510829264794,0.05849707493484219,0.018047344817172507,1497,0.07898727358067592,0.7405886072912052,1073.0
oxide,flux,D_ox_ref,0.11098864395457582,0.07912795140715673,0.03108221473162439,1497,0.07898727358067592,1.0017810188920766,1073.0
oxide,flux,E_D_ox,0.054615898463593854,0.0886994580447209,0.013317917593097127,1497,0.07898727358067592,1.1229588517715472,1073.0
oxide,flux,K_ox_ref,0.07665527923856662,0.10153968919103956,0.014674946620399656,1497,0.07898727358067592,1.285519610793112,1073.0
oxide,flux,H_sol_ox,0.4149170824871219,0.3910723833345072,0.6233950439054434,1497,0.07898727358067592,4.951080922359907,1073.0
oxide,flux,metal_thickness,0.08046293930142163,0.08369161457415335,0.027435378569217708,1497,0.07898727358067592,1.059558214636596,1073.0
oxide,flux,oxide_thickness,0.07705446687558562,0.06131311567199236,0.0366019336105728,1497,0.07898727358067592,0.7762404358642465,1073.0
oxide,flux,P_upstream,0.10865171057999669,0.10899080367290877,0.12866714228385862,1497,0.07898727358067592,1.3798527121155522,1073.0
oxide,flux,f_pinhole,0.06336005344021375,0.06630477514102866,0.0167059114784601,1497,0.07898727358067592,0.8394361792131788,1073.0
oxide,flux,f_crack,0.05081213881902508,0.06181671295793644,0.01396260960603535,1497,0.07898727358067592,0.7826161121360666,1073.0
oxide,flux,f_gb_defect,0.060878221767920626,0.09076763089353845,0.025326937530041147,1497,0.07898727358067592,1.149142472943193,1073.0
oxide,flux,crack_thickness_factor,0.06265197060788244,0.07565737491338301,0.0027723556627399456,1497,0.07898727358067592,0.9578425926565015,1073.0
oxide,flux,gb_diffusivity_factor,0.06529726118904476,0.06982853327575826,0.020234475132600762,1497,0.07898727358067592,0.8840478992408427,1073.0
oxide,flux,grain_size,0.07320569550734579,0.07712678570521274,0.008694432303478784,1497,0.07898727358067592,0.9764457261135502,1073.0
oxide,flux,gb_thickness,0.07052081792219786,0.07906225866347696,0.016449019474645853,1497,0.07898727358067592,1.0009493311947837,1073.0
oxide,flux,lattice_density,0.07076152304609218,0.06926021795051128,0.012915887689170742,1497,0.07898727358067592,0.8768528752897182,1073.0
oxide,flux,trap_dislocation_E_b,0.06555939619731634,0.06758582501862913,0.011064049726477758,1497,0.07898727358067592,0.8556546131396522,1073.0
oxide,flux,trap_dislocation_N_T,0.06129493887103066,0.07790600700497159,0.012103322870892686,1497,0.07898727358067592,0.9863108760856273,1073.0
oxide,flux,trap_gb_E_b,0.07530394121576486,0.06624608443225329,0.009941254363490163,1497,0.07898727358067592,0.8386931391497005,1073.0
oxide,flux,trap_gb_N_T,0.05453614163449942,0.06079793531579973,0.011319894124504638,1497,0.07898727358067592,0.7697181148264601,1073.0
oxide,flux,trap_vacancy_E_b,0.05713651015677888,0.08529386355682032,0.01562565361824959,1497,0.07898727358067592,1.0798431151026247,1073.0
oxide,flux,trap_vacancy_N_T,0.08541082164328656,0.08978020466972605,0.037114897778908175,1497,0.07898727358067592,1.1366413929710646,1073.0
oxide,flux,trap_carbide_E_b,0.0693514097546323,0.07215049075099604,0.01041005505066857,1497,0.07898727358067592,0.9134445016297855,1073.0
oxide,flux,trap_carbide_N_T,0.054074816299265194,0.07008550960076787,0.01170240092809377,1497,0.07898727358067592,0.8873012882155505,1073.0
oxide,permeability,D_ref,0.07529371942991128,0.08689749365268222,0.012569448285736126,1497,0.06565441039726819,1.323559120048056,1073.0
oxide,permeability,E_D,0.056619861647231824,0.06432696424185746,0.009703167612576792,1497,0.06565441039726819,0.9797813102367613,1073.0
oxide,permeability,K_s_ref,0.07229810852129315,0.09573610520606234,0.03187022270748632,1497,0.06565441039726819,1.4581823921161254,1073.0
oxide,permeability,H_s,0.07758918283995284,0.06055863068767097,0.015733520209548314,1497,0.06565441039726819,0.922384807376029,1073.0
oxide,permeability,D_ox_ref,0.10258167341394198,0.09774038727259667,0.026531317711156972,1497,0.06565441039726819,1.4887101518569656,1073.0
oxide,permeability,E_D_ox,0.07867735470941883,0.06604263711530925,0.015739725652344893,1497,0.06565441039726819,1.0059131856594545,1073.0
oxide,permeability,K_ox_ref,0.08007778420375428,0.09589032117838668,0.021987016996382162,1497,0.06565441039726819,1.460531297108055,1073.0
oxide,permeability,H_sol_ox,0.5479706616813045,0.5978102111172818,0.8876164038868073,1497,0.06565441039726819,9.105408265796505,1073.0
oxide,permeability,metal_thickness,0.07487458137752015,0.07569961948839428,0.03293161061722754,1497,0.06565441039726819,1.1530012840012354,1073.0
oxide,permeability,oxide_thickness,0.07708185946837748,0.06882124656803841,0.021642050739556506,1497,0.06565441039726819,1.048234934281003,1073.0
oxide,permeability,P_upstream,0.052521104849520064,0.06647999310061692,0.00977939580402943,1497,0.06565441039726819,1.0125746724150475,1073.0
oxide,permeability,f_pinhole,0.06119393148713534,0.06779739628954351,0.010082041702650308,1497,0.06565441039726819,1.0326403950520358,1073.0
oxide,permeability,f_crack,0.05645290581162325,0.061161732578426484,0.01330767256871357,1497,0.06565441039726819,0.9315708146390019,1073.0
oxide,permeability,f_gb_defect,0.06499598750072852,0.07102830018789691,0.015656815135780423,1497,0.06565441039726819,1.0818511621399363,1073.0
oxide,permeability,crack_thickness_factor,0.0682573200091458,0.07798757413298998,0.005082649964517232,1497,0.06565441039726819,1.187849737147818,1073.0
oxide,permeability,gb_diffusivity_factor,0.06268846417667549,0.08163731334993773,0.021194455187757567,1497,0.06565441039726819,1.2434398977305352,1073.0
oxide,permeability,grain_size,0.07756075910209681,0.06330737130523184,0.011208488047633818,1497,0.06565441039726819,0.9642516157279512,1073.0
oxide,permeability,gb_thickness,0.06909738940969187,0.0939000889684622,0.014965334012445434,1497,0.06565441039726819,1.4302175345156902,1073.0
oxide,permeability,lattice_density,0.0683299036551851,0.0673586884067961,0.004902891505986826,1497,0.06565441039726819,1.0259583171825852,1073.0
oxide,permeability,trap_dislocation_E_b,0.05970917225950783,0.06995631053167292,0.008008736462281087,1497,0.06565441039726819,1.065523399088871,1073.0
oxide,permeability,trap_dislocation_N_T,0.05750167000668002,0.04970418912270738,0.020710329103866842,1497,0.06565441039726819,0.7570578857071805,1073.0
oxide,permeability,trap_gb_E_b,0.06841199176877244,0.06006673023547032,0.013383194884764856,1497,0.06565441039726819,0.9148925391609279,1073.0
oxide,permeability,trap_gb_N_T,0.061002048840410134,0.055118144067400815,0.0159591267299315,1497,0.06565441039726819,0.8395192909948701,1073.0
oxide,permeability,trap_vacancy_E_b,0.057573357004837414,0.07691568489994761,0.006131490249603307,1497,0.06565441039726819,1.1715235036692675,1073.0
oxide,permeability,trap_vacancy_N_T,0.073144230295042,0.07106923635520129,0.028944707296656463,1497,0.06565441039726819,1.082474671924834,1073.0
oxide,permeability,trap_carbide_E_b,0.06482297929191717,0.057707424315264454,0.01172938855260147,1497,0.06565441039726819,0.8789573155265986,1073.0
oxide,permeability,trap_carbide_N_T,0.051407288850631915,0.06981191443357139,0.0065102453865617735,1497,0.06565441039726819,1.0633240632448995,1073.0
oxide,PRF,D_ref,0.08299041035090315,0.06300570929542441,0.032441635793591626,1497,0.06377520408842162,0.9879342637315541,1073.0
oxide,PRF,E_D,0.06837079079859942,0.09914767918117573,0.016490126856701422,1497,0.06377520408842162,1.5546430716820863,1073.0
oxide,PRF,K_s_ref,0.0818665070633437,0.0830789760860134,0.04636784265631772,1497,0.06377520408842162,1.3026845977760875,1073.0
oxide,PRF,H_s,0.0687146552613056,0.05712759477540094,0.030853127465663335,1497,0.06377520408842162,0.8957649856548628,1073.0
oxide,PRF,D_ox_ref,0.10925851703406814,0.07166451348356928,0.027930496924554776,1497,0.06377520408842162,1.1237049650865791,1073.0
oxide,PRF,E_D_ox,0.05756622865417636,0.09229114509074185,0.01312551538972382,1497,0.06377520408842162,1.4471321011028688,1073.0
oxide,PRF,K_ox_ref,0.07276064433116793,0.07824686561278116,0.022557489511826356,1497,0.06377520408842162,1.226916741878163,1073.0
oxide,PRF,H_sol_ox,0.34883637521127264,0.31216341691209326,0.5403242161638044,1497,0.06377520408842162,4.894745871440755,1073.0
oxide,PRF,metal_thickness,0.07559732440272043,0.06018781982783491,0.026427976184911342,1497,0.06377520408842162,0.9437495447978033,1073.0
oxide,PRF,oxide_thickness,0.08237472708280094,0.05661054154196913,0.0274026715997476,1497,0.06377520408842162,0.8876575520398338,1073.0
oxide,PRF,P_upstream,0.07503006012024048,0.07754973905070023,0.028425767960325126,1497,0.06377520408842162,1.2159857449171123,1073.0
oxide,PRF,f_pinhole,0.06356045424181697,0.07669160956321763,0.015147992507134984,1497,0.06377520408842162,1.2025302099682498,1073.0
oxide,PRF,f_crack,0.05522378089512358,0.035426196351156375,0.011188100870740089,1497,0.06377520408842162,0.5554854250570402,1073.0
oxide,PRF,f_gb_defect,0.0767093471058448,0.06665516028094412,0.019694012873937756,1497,0.06377520408842162,1.045157929852009,1073.0
oxide,PRF,crack_thickness_factor,0.07363272406109758,0.05083064972641239,0.009270580450658334,1497,0.06377520408842162,0.797028413361686,1073.0
oxide,PRF,gb_diffusivity_factor,0.06521710086840347,0.07713886114380653,0.032294147868629115,1497,0.06377520408842162,1.2095431484132417,1073.0
oxide,PRF,grain_size,0.07892070494456474,0.07663802286071124,0.009000851998662494,1497,0.06377520408842162,1.2016899664398701,1073.0
oxide,PRF,gb_thickness,0.06678367921525377,0.07855893581934706,0.02222783125833113,1497,0.06377520408842162,1.2318100262043603,1073.0
oxide,PRF,lattice_density,0.05781563126252505,0.051844927700192424,0.0043917223553647635,1497,0.06377520408842162,0.8129323683278478,1073.0
oxide,PRF,trap_dislocation_E_b,0.061015364061456245,0.06874041833030722,0.00912745713532987,1497,0.06377520408842162,1.077854933008157,1073.0
oxide,PRF,trap_dislocation_N_T,0.0687441549766199,0.05380871481913457,0.012402116382500388,1497,0.06377520408842162,0.843724698152766,1073.0
oxide,PRF,trap_gb_E_b,0.06618570474281897,0.040884877020465386,0.011831872006973086,1497,0.06377520408842162,0.641077948786808,1073.0
oxide,PRF,trap_gb_N_T,0.0545195088162903,0.053107513503410385,0.012520990809401516,1497,0.06377520408842162,0.8327298087479119,1073.0
oxide,PRF,trap_vacancy_E_b,0.07134936539746159,0.07140073228407169,0.010968581887598547,1497,0.06377520408842162,1.1195688560255739,1073.0
oxide,PRF,trap_vacancy_N_T,0.07692050768203074,0.0802781448638022,0.020036006990060612,1497,0.06377520408842162,1.258767353413718,1073.0
oxide,PRF,trap_carbide_E_b,0.05403881588680717,0.05913163973772951,0.00900875189985325,1497,0.06377520408842162,0.9271885614939938,1073.0
oxide,PRF,trap_carbide_N_T,0.06397667818859194,0.07198604965123626,0.012920184161953821,1497,0.06377520408842162,1.128746676395275,1073.0
metal,flux,D_ref,0.19299240633960363,0.17371539902984043,0.30138141662423973,1491,0.08954584032017714,1.9399605655461987,1073.0
metal,flux,E_D,0.07213752312532914,0.08829736200779838,0.019826577310705182,1491,0.08954584032017714,0.9860576626684753,1073.0
metal,flux,K_s_ref,0.19135619083629293,0.17722068552464493,0.2623526574355592,1491,0.08954584032017714,1.9791057283172566,1073.0
metal,flux,H_s,0.07649926404061955,0.11966229902627619,0.028797476471309844,1491,0.08954584032017714,1.3363244858545706,1073.0
metal,flux,D_ox_ref,0.0632182355880248,0.04914244950272595,0.009105303440576798,1491,0.08954584032017714,0.5487965641621524,1073.0
metal,flux,E_D_ox,0.06682601200041412,0.06672690162777893,0.012863638297264068,1491,0.08954584032017714,0.7451703104152291,1073.0
metal,flux,K_ox_ref,0.07390652640676272,0.05476711045736926,0.009588981167388821,1491,0.08954584032017714,0.6116097661437516,1073.0
metal,flux,H_sol_ox,0.06428954037423648,0.06150660409512117,0.003668741136400064,1491,0.08954584032017714,0.6868728226258215,1073.0
metal,flux,metal_thickness,0.14422724265053408,0.1480910961919392,0.1458161476401952,1491,0.08954584032017714,1.6538020712344603,1073.0
metal,flux,oxide_thickness,0.07010294428764983,0.07223025260308749,0.004758004448612452,1491,0.08954584032017714,0.8066287874994907,1073.0
metal,flux,P_upstream,0.10358063369028489,0.13012717826192757,0.09526667195242848,1491,0.08954584032017714,1.4531906540454493,1073.0
metal,flux,f_pinhole,0.09232421556365218,0.07770795020438834,0.0048636578249229515,1491,0.08954584032017714,0.8678007814381815,1073.0
metal,flux,f_crack,0.07209025967887864,0.047841125138461615,0.0033770755190498966,1491,0.08954584032017714,0.5342640704180392,1073.0
metal,flux,f_gb_defect,0.06665271269676223,0.06915450183382559,0.017119836990047804,1491,0.08954584032017714,0.7722804497289772,1073.0
metal,flux,crack_thickness_factor,0.06369087005252994,0.07032573800947764,0.004696776138240523,1491,0.08954584032017714,0.7853601882345764,1073.0
metal,flux,gb_diffusivity_factor,0.043580608142475996,0.0592422100392569,0.0058011996014751014,1491,0.08954584032017714,0.6615852822133604,1073.0
metal,flux,grain_size,0.0635693354759429,0.06290611876157377,0.008674076021432425,1491,0.08954584032017714,0.7025018530916538,1073.0
metal,flux,gb_thickness,0.06953128164962932,0.07354161981835021,0.01118316276669047,1491,0.08954584032017714,0.8212734344264037,1073.0
metal,flux,lattice_density,0.06392043536386102,0.062297477538298895,0.01428572309643568,1491,0.08954584032017714,0.6957048737892246,1073.0
metal,flux,trap_dislocation_E_b,0.06324974455232514,0.08170097541161009,0.01636040067201546,1491,0.08954584032017714,0.9123927490041167,1073.0
metal,flux,trap_dislocation_N_T,0.0684388695070234,0.040059435415000275,0.0037164348413095986,1491,0.08954584032017714,0.4473623260641152,1073.0
metal,flux,trap_gb_E_b,0.06504800615775189,0.1250603334063202,0.008216472673892411,1491,0.08954584032017714,1.396606843591602,1073.0
metal,flux,trap_gb_N_T,0.07108872474218915,0.08013566861933162,0.01451630254621481,1491,0.08954584032017714,0.8949122408455957,1073.0
metal,flux,trap_vacancy_E_b,0.11570766883178264,0.1019423208915112,0.037484567426885454,1491,0.08954584032017714,1.13843725768846,1073.0
metal,flux,trap_vacancy_N_T,0.14475443263608495,0.15050955926827764,0.11220819888070974,1491,0.08954584032017714,1.6808101719758355,1073.0
metal,flux,trap_carbide_E_b,0.05558856494672734,0.06561325958464209,0.010729669307036576,1491,0.08954584032017714,0.7327337523444696,1073.0
metal,flux,trap_carbide_N_T,0.04941055730355286,0.08690575068301884,0.0024968754394412334,1491,0.08954584032017714,0.9705168924908351,1073.0
metal,permeability,D_ref,0.056067951332154004,0.07938259077401139,0.01156535269077471,1491,0.09704894096780439,0.8179645236968248,1073.0
metal,permeability,E_D,0.05667112293447486,0.081389891660693,0.00973479927738279,1491,0.09704894096780439,0.8386479115490172,1073.0
metal,permeability,K_s_ref,0.06609455390058472,0.03543411929650339,0.004998143811994912,1491,0.09704894096780439,0.3651159811033747,1073.0
metal,permeability,H_s,0.06952208747983396,0.08369073997655335,0.007734804808127406,1491,0.09704894096780439,0.8623560354390413,1073.0
metal,permeability,D_ox_ref,0.11192695321819057,0.13967105574033586,0.0927193750785019,1491,0.09704894096780439,1.4391816577026966,1073.0
metal,permeability,E_D_ox,0.05390283535665897,0.05578133387566351,0.009985709627150924,1491,0.09704894096780439,0.5747752970758202,1073.0
metal,permeability,K_ox_ref,0.07211501672225748,0.055464989642209986,0.027916336593736036,1491,0.09704894096780439,0.5715156609551286,1073.0
metal,permeability,H_sol_ox,0.5442183301149177,0.5857923559800385,0.8719097047279047,1491,0.09704894096780439,6.036050987659648,1073.0
metal,permeability,metal_thickness,0.05530127375292325,0.06774782428105369,0.00793597938692209,1491,0.09704894096780439,0.6980789651638627,1073.0
metal,permeability,oxide_thickness,0.06912166511372486,0.055745445246262154,0.004358765056959546,1491,0.09704894096780439,0.5744054977864775,1073.0
metal,permeability,P_upstream,0.061474799580480646,0.05852213393940343,0.014015008586475464,1491,0.09704894096780439,0.6030167187380017,1073.0
metal,permeability,f_pinhole,0.0550262199595785,0.06563399513491497,0.009300474202675057,1491,0.09704894096780439,0.6762979016606558,1073.0
metal,permeability,f_crack,0.06674782475614313,0.0714345169495835,0.012022726295629897,1491,0.09704894096780439,0.7360669393938222,1073.0
metal,permeability,f_gb_defect,0.06065531893823793,0.08642909114914665,0.01080036309313167,1491,0.09704894096780439,0.89057222353224,1073.0
metal,permeability,crack_thickness_factor,0.06775552644727426,0.07943651310411994,0.008004137205492309,1491,0.09704894096780439,0.8185201436713533,1073.0
metal,permeability,gb_diffusivity_factor,0.06280884411615105,0.0752551716739878,0.009285625450700816,1491,0.09704894096780439,0.775435269293185,1073.0
metal,permeability,grain_size,0.06516667573005601,0.06040712031808137,0.015253683776376703,1491,0.09704894096780439,0.6224397681796568,1073.0
metal,permeability,gb_thickness,0.06511102408635257,0.0468567537994348,0.00994272513753602,1491,0.09704894096780439,0.4828157147534391,1073.0
metal,permeability,lattice_density,0.07751205217884488,0.07744497991349662,0.012495607018317548,1491,0.09704894096780439,0.7979992274123702,1073.0
metal,permeability,trap_dislocation_E_b,0.06668647230136973,0.06645797173150787,0.007453103636061834,1491,0.09704894096780439,0.6847882219915727,1073.0
metal,permeability,trap_dislocation_N_T,0.061491994472427404,0.050338326167336495,0.0030842888165498903,1491,0.09704894096780439,0.5186901131052635,1073.0
metal,permeability,trap_gb_E_b,0.06328800543754698,0.08501979345773841,0.01881438883939086,1491,0.09704894096780439,0.8760507081261546,1073.0
metal,permeability,trap_gb_N_T,0.06263531974846843,0.0803858300605799,0.004786049100391087,1491,0.09704894096780439,0.8283019810308654,1073.0
metal,permeability,trap_vacancy_E_b,0.057956238549867437,0.03370257332506195,0.0018455435771545538,1491,0.09704894096780439,0.34727399381145896,1073.0
metal,permeability,trap_vacancy_N_T,0.061912864209867705,0.047461972225044204,0.006492439426803129,1491,0.09704894096780439,0.48905193350630716,1073.0
metal,permeability,trap_carbide_E_b,0.07148258679594345,0.05953614332760998,0.006610434596632384,1491,0.09704894096780439,0.6134651520551972,1073.0
metal,permeability,trap_carbide_N_T,0.051427131018774844,0.0669116965058561,0.008834643036463818,1491,0.09704894096780439,0.6894634381229754,1073.0
metal,PRF,D_ref,0.10964669448458086,0.15549119104404435,0.033757918702085256,1491,0.12552339176520325,1.2387427463312746,1073.0
metal,PRF,E_D,0.0597184899103795,0.10413205268151099,0.005069527491803631,1491,0.12552339176520325,0.8295828468075046,1073.0
metal,PRF,K_s_ref,0.11737346200669765,0.11112760808919331,0.013890606827097161,1491,0.12552339176520325,0.885313936521586,1073.0
metal,PRF,H_s,0.06809843400447427,0.11812329282248113,0.011994654672555834,1491,0.12552339176520325,0.9410460565265452,1073.0
metal,PRF,D_ox_ref,0.10094349883082278,0.10035119809301893,0.03588644913628907,1491,0.12552339176520325,0.7994621295824291,1073.0
metal,PRF,E_D_ox,0.043594902749832326,0.10337910814496686,0.014342681693691538,1491,0.12552339176520325,0.8235844067880336,1073.0
metal,PRF,K_ox_ref,0.08819134043635415,0.14243423338549613,0.00802792652429306,1491,0.12552339176520325,1.134722631236139,1073.0
metal,PRF,H_sol_ox,0.4093648242925112,1.7894260266963866,0.21545652392257453,1491,0.12552339176520325,14.255717611929917,1073.0
metal,PRF,metal_thickness,0.06740109561170153,0.09277863247674226,0.02682150314174487,1491,0.12552339176520325,0.7391342057605372,1073.0
metal,PRF,oxide_thickness,0.09814430205393435,0.11728148003825814,0.025916962446754444,1491,0.12552339176520325,0.9343396349394227,1073.0
metal,PRF,P_upstream,0.08001532686049181,0.08602691659160908,0.014445935896872857,1491,0.12552339176520325,0.6853456983741009,1073.0
metal,PRF,f_pinhole,0.059387645785225894,0.11854512589290281,0.004593538593281519,1491,0.12552339176520325,0.9444066498350079,1073.0
metal,PRF,f_crack,0.0751713862593908,0.10156710626208337,0.005718502379154393,1491,0.12552339176520325,0.809148835398496,1073.0
metal,PRF,f_gb_defect,0.06980360912679656,0.11003456195463647,0.019783335046957316,1491,0.12552339176520325,0.8766060286234196,1073.0
metal,PRF,crack_thickness_factor,0.06550713678041403,0.09075105909803635,0.003796616471992923,1491,0.12552339176520325,0.7229812533092637,1073.0
metal,PRF,gb_diffusivity_factor,0.05403337249447468,0.09849775988689309,0.014259302003030652,1491,0.12552339176520325,0.7846964498150055,1073.0
metal,PRF,grain_size,0.06055797874495294,0.11802829425708601,0.02205280359904395,1491,0.12552339176520325,0.9402892369086303,1073.0
metal,PRF,gb_thickness,0.06558140791055055,0.08771443244438283,0.004510252012984975,1491,0.12552339176520325,0.6987895340531934,1073.0
metal,PRF,lattice_density,0.06706007859235953,0.10348651324017005,0.031041158109304214,1491,0.12552339176520325,0.8244400647948225,1073.0
metal,PRF,trap_dislocation_E_b,0.07664555566058544,0.11068029564272186,0.007160831661891935,1491,0.12552339176520325,0.8817503581304907,1073.0
metal,PRF,trap_dislocation_N_T,0.04926156491521838,0.08764192398778495,0.006800964429022153,1491,0.12552339176520325,0.6982118850940774,1073.0
metal,PRF,trap_gb_E_b,0.05416390963229038,0.08711304900898245,0.008476131702479,1491,0.12552339176520325,0.6939985271584364,1073.0
metal,PRF,trap_gb_N_T,0.05834121969862588,0.11182974633826465,0.007941776989008904,1491,0.12552339176520325,0.8909076210069822,1073.0
metal,PRF,trap_vacancy_E_b,0.05370027772901391,0.1054368398469191,0.010370417637844291,1491,0.12552339176520325,0.8399776198219939,1073.0
metal,PRF,trap_vacancy_N_T,0.06759573098546537,0.13394987567580474,0.029703290090764344,1491,0.12552339176520325,1.0671307856814736,1073.0
metal,PRF,trap_carbide_E_b,0.0635355758713354,0.08792665042190881,0.007260157098936452,1491,0.12552339176520325,0.7004801988332126,1073.0
metal,PRF,trap_carbide_N_T,0.06675898793206667,0.1424518069060624,0.019963673629325045,1491,0.12552339176520325,1.1348626331936957,1073.0
defect,flux,D_ref,0.20091698502597619,0.15760673441667758,0.23071797782963,1518,0.07766180256379085,2.029398355610154,1073.0
defect,flux,E_D,0.061568199154011516,0.07589791923947681,0.01649013202742759,1518,0.07766180256379085,0.9772876334815278,1073.0
defect,flux,K_s_ref,0.17710280744003296,0.17676809880827274,0.24003613222680842,1518,0.07766180256379085,2.2761266539374576,1073.0
defect,flux,H_s,0.07723301559398063,0.10377319403055268,0.019952886876151033,1518,0.07766180256379085,1.336219230107544,1073.0
defect,flux,D_ox_ref,0.05876679795974506,0.09560141101606126,0.013966641293111093,1518,0.07766180256379085,1.2309965499131306,1073.0
defect,flux,E_D_ox,0.07802874165756249,0.07856385445669199,0.007160288683456615,1518,0.07766180256379085,1.0116151294860842,1073.0
defect,flux,K_ox_ref,0.06725205515686974,0.07497218862432711,0.006909262651547938,1518,0.07766180256379085,0.9653676086483506,1073.0
defect,flux,H_sol_ox,0.1507220373067055,0.13242593373165124,0.06828009424067445,1518,0.07766180256379085,1.7051617315072944,1073.0
defect,flux,metal_thickness,0.1326451008945288,0.12286270783520259,0.09117039387422837,1518,0.07766180256379085,1.5820223556398145,1073.0
defect,flux,oxide_thickness,0.07115491297413495,0.06050941839051529,0.0130104219266827,1518,0.07766180256379085,0.7791400198419717,1073.0
defect,flux,P_upstream,0.13792368882576045,0.11799940925215098,0.13772717901854203,1518,0.07766180256379085,1.5194008554620801,1073.0
defect,flux,f_pinhole,0.07116274853954246,0.07171747903975721,0.006440168361798402,1518,0.07766180256379085,0.9234588519993338,1073.0
defect,flux,f_crack,0.056545142500520076,0.09468383430170926,0.008358490929733758,1518,0.07766180256379085,1.2191815175025926,1073.0
defect,flux,f_gb_defect,0.05484623119062478,0.061794694973506405,0.02153261557923754,1518,0.07766180256379085,0.7956896818451862,1073.0
defect,flux,crack_thickness_factor,0.06780220943427333,0.08995081594117464,0.012987951624041498,1518,0.07766180256379085,1.1582375501430022,1073.0
defect,flux,gb_diffusivity_factor,0.06687818675028277,0.0752777472546508,0.007421574499907995,1518,0.07766180256379085,0.9693020863482817,1073.0
defect,flux,grain_size,0.07056116080715624,0.09228805702738847,0.009924400790694558,1518,0.07766180256379085,1.1883326678077517,1073.0
defect,flux,gb_thickness,0.061989540180320185,0.09451169139452549,0.005500133188486939,1518,0.07766180256379085,1.2169649464019878,1073.0
defect,flux,lattice_density,0.05795373606647039,0.10308859673749944,0.020533809078683286,1518,0.07766180256379085,1.3274041206141618,1073.0
defect,flux,trap_dislocation_E_b,0.04963446082814292,0.0688508957566622,0.0051091645806855745,1518,0.07766180256379085,0.8865477426963991,1073.0
defect,flux,trap_dislocation_N_T,0.05696596689614254,0.07957252065115883,0.006341222545309878,1518,0.07766180256379085,1.0246030612771129,1073.0
defect,flux,trap_gb_E_b,0.05794501074821441,0.07094819566985594,0.004424780450014253,1518,0.07766180256379085,0.913553295541648,1073.0
defect,flux,trap_gb_N_T,0.06721767051453201,0.06929786601844276,0.01843443343913254,1518,0.07766180256379085,0.8923030850529382,1073.0
defect,flux,trap_vacancy_E_b,0.137191422231468,0.10729974282696621,0.0536147794883406,1518,0.07766180256379085,1.3816282816617727,1073.0
defect,flux,trap_vacancy_N_T,0.16642396505096735,0.151390163598369,0.10116199654961708,1518,0.07766180256379085,1.9493516580949584,1073.0
defect,flux,trap_carbide_E_b,0.05809735939723665,0.07890892984111683,0.008676883352802119,1518,0.07766180256379085,1.0160584384620948,1073.0
defect,flux,trap_carbide_N_T,0.08126712630724785,0.0555618921909521,0.014599433709224934,1518,0.07766180256379085,0.7154339759924315,1073.0
defect,permeability,D_ref,0.07993786425333549,0.05924716358029925,0.010368626408343294,1518,0.07711984777863909,0.7682479321063925,1073.0
defect,permeability,E_D,0.05913621760208967,0.05602509818481482,0.018546579994424012,1518,0.07711984777863909,0.7264679560263971,1073.0
defect,permeability,K_s_ref,0.06115621488346419,0.06149049823160487,0.009337961515388196,1518,0.07711984777863909,0.7973368724495423,1073.0
defect,permeability,H_s,0.05810970113029609,0.03698624345998622,0.014602432280391566,1518,0.07711984777863909,0.47959435249599636,1073.0
defect,permeability,D_ox_ref,0.09592781360515915,0.056303216167786815,0.04220422562449167,1518,0.07711984777863909,0.7300742647910395,1073.0
defect,permeability,E_D_ox,0.0609519161487731,0.049423324572025855,0.009183286236837054,1518,0.07711984777863909,0.6408638761047359,1073.0
defect,permeability,K_ox_ref,0.09441526246446155,0.09028078752109464,0.019775794512520033,1518,0.07711984777863909,1.1706556758285112,1073.0
