temperature,oxide_thickness,metal_thickness,k_diss_ref,trap_gb_N_T,f_gb_defect,H_sol_ox,trap_carbide_N_T,Y_flux,Y_permeability,Y_theta,regime_hit
1107.70436243538,8.664711611142713e-06,0.004607448671875804,4.740622677125031e-06,4.295979631173108e+16,0.07972918132015225,29796.238307165513,1.643128895867685e+27,2.7321004103918077e-05,1.0246728712700684e-14,0.49762079384482294,metal
1107.70436243538,8.664711611142713e-06,0.004607448671875804,4.740622677125031e-06,4.295979631173108e+16,0.07972918132015225,29796.238307165513,1.2305870023795224e+27,2.7660458496720106e-05,1.0246731674727647e-14,0.49762079379067453,metal
1088.0376843125496,2.686685870416584e-06,0.004496307320350908,8.494969941788592e-07,4774713162358399.0,0.0828735724725316,43571.3393422744,1.1956258249652715e+27,4.6115795936450796e-05,2.1545671845575896e-14,0.49074878103489766,metal
950.3709374527359,2.686685870416584e-06,0.004496307320350908,8.494969941788592e-07,4774713162358399.0,0.0828735724725316,43571.3393422744,1.1956258249652715e+27,6.225561273055458e-06,3.495909113499325e-15,0.43515686203747334,metal
1088.0376843125496,6.4008438750097415e-06,0.004496307320350908,8.494969941788592e-07,4774713162358399.0,0.0828735724725316,43571.3393422744,1.1956258249652715e+27,3.353031024961686e-05,2.1545671845575896e-14,0.4907564655997318,metal
1088.0376843125496,2.686685870416584e-06,0.0035912991722196136,8.494969941788592e-07,4774713162358399.0,0.0828735724725316,43571.3393422744,1.1956258249652715e+27,5.2957748822563515e-05,2.1545671845575896e-14,0.4907485855673423,metal
1088.0376843125496,2.686685870416584e-06,0.004496307320350908,2.593794714120247e-06,4774713162358399.0,0.0828735724725316,43571.3393422744,1.1956258249652715e+27,4.612330217745563e-05,2.1545671845575896e-14,0.4907579687773457,metal
1088.0376843125496,2.686685870416584e-06,0.004496307320350908,8.494969941788592e-07,2.945788845780925e+16,0.0828735724725316,43571.3393422744,1.1956258249652715e+27,4.611579593642952e-05,2.1545671845575896e-14,0.4907487810348976,metal
1088.0376843125496,2.686685870416584e-06,0.004496307320350908,8.494969941788592e-07,4774713162358399.0,0.012648836736059217,43571.3393422744,1.1956258249652715e+27,3.383787491027916e-05,2.1545671845575896e-14,0.49074878103489766,metal
1088.0376843125496,2.686685870416584e-06,0.004496307320350908,8.494969941788592e-07,4774713162358399.0,0.0828735724725316,63704.179316664304,1.1956258249652715e+27,8.36288926554204e-05,8.499375001597959e-14,0.490717768351439,metal
1088.0376843125496,2.686685870416584e-06,0.004496307320350908,8.494969941788592e-07,4774713162358399.0,0.0828735724725316,43571.3393422744,7.83083931477109e+26,4.660793440602957e-05,2.1545688611350248e-14,0.49074876446952537,metal
1088.0376843125496,6.4008438750097415e-06,0.0035912991722196136,2.593794714120247e-06,2.945788845780925e+16,0.012648836736059217,63704.179316664304,7.83083931477109e+26,4.918897142959257e-05,8.499401091864287e-14,0.49075518583144523,oxide
950.3709374527359,2.686685870416584e-06,0.0035912991722196136,2.593794714120247e-06,2.945788845780925e+16,0.012648836736059217,63704.179316664304,7.83083931477109e+26,9.402881043240638e-06,9.990390696383025e-15,0.43515752936135954,oxide
950.3709374527359,6.4008438750097415e-06,0.004496307320350908,2.593794714120247e-06,2.945788845780925e+16,0.012648836736059217,63704.179316664304,7.83083931477109e+26,5.234759977973042e-06,9.990390696383025e-15,0.4351594012343854,oxide
950.3709374527359,6.4008438750097415e-06,0.0035912991722196136,8.494969941788592e-07,2.945788845780925e+16,0.012648836736059217,63704.179316664304,7.83083931477109e+26,5.817788227035194e-06,9.990390696383025e-15,0.43515600963479417,oxide
950.3709374527359,6.4008438750097415e-06,0.0035912991722196136,2.593794714120247e-06,4774713162358399.0,0.012648836736059217,63704.179316664304,7.83083931477109e+26,5.817899559407106e-06,9.990390696383026e-15,0.4351593656963083,oxide
950.3709374527359,6.4008438750097415e-06,0.0035912991722196136,2.593794714120247e-06,2.945788845780925e+16,0.0828735724725316,63704.179316664304,7.83083931477109e+26,7.729760797978361e-06,9.990390696383025e-15,0.43515936569630825,metal
950.3709374527359,6.4008438750097415e-06,0.0035912991722196136,2.593794714120247e-06,2.945788845780925e+16,0.012648836736059217,43571.3393422744,7.83083931477109e+26,3.6537413657832627e-06,3.4959124257669716e-15,0.43516039350199065,metal
950.3709374527359,6.4008438750097415e-06,0.0035912991722196136,2.593794714120247e-06,2.945788845780925e+16,0.012648836736059217,63704.179316664304,1.1956258249652715e+27,5.77442475859885e-06,9.990363646305522e-15,0.435159367957576,oxide
950.3709374527359,6.4008438750097415e-06,0.0035912991722196136,2.593794714120247e-06,2.945788845780925e+16,0.012648836736059217,63704.179316664304,7.83083931477109e+26,5.817899559405256e-06,9.990390696383025e-15,0.43515936569630825,oxide
773.3708343472612,7.214421342682529e-06,0.0024640083210385275,5.143152920188428e-06,3.1778528870202064e+16,0.03815334274980292,111387.22136127198,3.006196831604444e+26,2.616072435673199e-07,6.278860378493868e-16,0.33944440310591756,oxide
635.7040874874475,7.214421342682529e-06,0.0024640083210385275,5.143152920188428e-06,3.1778528870202064e+16,0.03815334274980292,111387.22136127198,3.006196831604444e+26,1.2971397685825509e-09,1.3962516889494555e-18,0.2429397726603658,metal
773.3708343472612,1.8731084027437973e-06,0.0024640083210385275,5.143152920188428e-06,3.1778528870202064e+16,0.03815334274980292,111387.22136127198,3.006196831604444e+26,5.160316782214717e-07,6.278860378493868e-16,0.339444174615838,metal
773.3708343472612,7.214421342682529e-06,0.0015590001729072329,5.143152920188428e-06,3.1778528870202064e+16,0.03815334274980292,111387.22136127198,3.006196831604444e+26,3.2801522897042357e-07,6.278860378493868e-16,0.33944439469562004,metal
773.3708343472612,7.214421342682529e-06,0.0024640083210385275,6.887450640129816e-06,3.1778528870202064e+16,0.03815334274980292,111387.22136127198,3.006196831604444e+26,2.6160730828501833e-07,6.278860378493868e-16,0.339444437941868,oxide
773.3708343472612,7.214421342682529e-06,0.0024640083210385275,5.143152920188428e-06,5.646170416565291e+16,0.03815334274980292,111387.22136127198,3.006196831604444e+26,2.6160724356726154e-07,6.278860378493867e-16,0.33944440310591756,oxide
773.3708343472612,7.214421342682529e-06,0.0024640083210385275,5.143152920188428e-06,3.1778528870202064e+16,0.05736906645878791,111387.22136127198,3.006196831604444e+26,2.7683701827754376e-07,6.278860378493868e-16,0.33944440310591756,metal
773.3708343472612,7.214421342682529e-06,0.0024640083210385275,5.143152920188428e-06,3.1778528870202064e+16,0.03815334274980292,131520.06133566189,3.006196831604444e+26,3.3403980657567215e-07,1.0012617099943402e-15,0.3394443399765493,oxide
773.3708343472612,7.214421342682529e-06,0.0024640083210385275,5.143152920188428e-06,3.1778528870202064e+16,0.03815334274980292,111387.22136127198,1.678090073281936e+27,2.567278443976815e-07,6.278723712795947e-16,0.3394444039631651,oxide
773.3708343472612,1.8731084027437973e-06,0.0015590001729072329,6.887450640129816e-06,5.646170416565291e+16,0.05736906645878791,131520.06133566189,1.678090073281936e+27,8.180958865068069e-07,1.00122695738109e-15,0.339444113484973,metal
635.7040874874475,7.214421342682529e-06,0.0015590001729072329,6.887450640129816e-06,5.646170416565291e+16,0.05736906645878791,131520.06133566189,1.678090073281936e+27,1.7562364743404805e-09,1.1305600833472192e-18,0.24293977318288348,metal
635.7040874874475,1.8731084027437973e-06,0.0024640083210385275,6.887450640129816e-06,5.646170416565291e+16,0.05736906645878791,131520.06133566189,1.678090073281936e+27,2.2625785870460214e-09,1.1305600833472192e-18,0.24293977111062334,metal
635.7040874874475,1.8731084027437973e-06,0.0015590001729072329,5.143152920188428e-06,5.646170416565291e+16,0.05736906645878791,131520.06133566189,1.678090073281936e+27,2.909911448423302e-09,1.1305600833472192e-18,0.24293976994392652,metal
635.7040874874475,1.8731084027437973e-06,0.0015590001729072329,6.887450640129816e-06,3.1778528870202064e+16,0.05736906645878791,131520.06133566189,1.678090073281936e+27,2.9099115015120258e-09,1.1305600833472192e-18,0.24293977097695243,metal
635.7040874874475,1.8731084027437973e-06,0.0015590001729072329,6.887450640129816e-06,5.646170416565291e+16,0.03815334274980292,131520.06133566189,1.678090073281936e+27,2.6843903525422153e-09,1.1305600833472192e-18,0.24293977097695243,metal
635.7040874874475,1.8731084027437973e-06,0.0015590001729072329,6.887450640129816e-06,5.646170416565291e+16,0.05736906645878791,111387.22136127198,1.678090073281936e+27,3.193187216476442e-09,1.3962470015442383e-18,0.2429397703296865,metal
635.7040874874475,1.8731084027437973e-06,0.0015590001729072329,6.887450640129816e-06,5.646170416565291e+16,0.05736906645878791,131520.06133566189,3.006196831604444e+26,2.9545820862404806e-09,1.1305631565768385e-18,0.24293977097059208,metal
635.7040874874475,1.8731084027437973e-06,0.0015590001729072329,6.887450640129816e-06,5.646170416565291e+16,0.05736906645878791,131520.06133566189,1.678090073281936e+27,2.9099115015115663e-09,1.1305600833472192e-18,0.24293977097695243,metal
852.0375468385832,1.554752002350098e-06,0.000939784071554242,6.216566901690821e-06,3.852948279716298e+16,0.02697328531912075,60525.30984702379,1.4193773604164783e+27,3.223479761634747e-06,1.257871635788495e-15,0.38579412411626707,metal
1029.037649944058,1.554752002350098e-06,0.000939784071554242,6.216566901690821e-06,3.852948279716298e+16,0.02697328531912075,60525.30984702379,1.4193773604164783e+27,8.032826496125054e-05,2.9923142198931973e-14,0.4686444108090886,metal
852.0375468385832,7.532777743076227e-06,0.000939784071554242,6.216566901690821e-06,3.852948279716298e+16,0.02697328531912075,60525.30984702379,1.4193773604164783e+27,1.7382326694260397e-06,1.257871635788495e-15,0.3857946214948669,metal
852.0375468385832,1.554752002350098e-06,0.0030832244223915183,6.216566901690821e-06,3.852948279716298e+16,0.02697328531912075,60525.30984702379,1.4193773604164783e+27,1.8423304027468405e-06,1.257871635788495e-15,0.3857942308870475,oxide
852.0375468385832,1.554752002350098e-06,0.000939784071554242,5.814036658627424e-06,3.852948279716298e+16,0.02697328531912075,60525.30984702379,1.4193773604164783e+27,3.2234785721793486e-06,1.257871635788495e-15,0.38579407986145875,metal
852.0375468385832,1.554752002350098e-06,0.000939784071554242,6.216566901690821e-06,2.270693453084833e+16,0.02697328531912075,60525.30984702379,1.4193773604164783e+27,3.2234797616353165e-06,1.2578716357884952e-15,0.38579412411626707,metal
852.0375468385832,1.554752002350098e-06,0.000939784071554242,6.216566901690821e-06,3.852948279716298e+16,0.09090923875083441,60525.30984702379,1.4193773604164783e+27,4.128651539170681e-06,1.257871635788495e-15,0.38579412411626707,metal
852.0375468385832,1.554752002350098e-06,0.000939784071554242,6.216566901690821e-06,3.852948279716298e+16,0.02697328531912075,148474.03184041128,1.4193773604164783e+27,1.4329973848078345e-05,3.405957338932546e-14,0.38578950104981047,metal
852.0375468385832,1.554752002350098e-06,0.000939784071554242,6.216566901690821e-06,3.852948279716298e+16,0.02697328531912075,60525.30984702379,1.454338537830729e+27,3.2216083544242155e-06,1.2578714073624789e-15,0.3857941241802661,metal
852.0375468385832,7.532777743076227e-06,0.0030832244223915183,5.814036658627424e-06,2.270693453084833e+16,0.09090923875083441,148474.03184041128,1.454338537830729e+27,4.062002279780046e-06,3.4059405914602275e-14,0.3857932489246392,metal
1029.037649944058,1.554752002350098e-06,0.0030832244223915183,5.814036658627424e-06,2.270693453084833e+16,0.09090923875083441,148474.03184041128,1.454338537830729e+27,0.00014838297318665457,6.661856768746991e-12,0.4686274425784808,metal
1029.037649944058,7.532777743076227e-06,0.000939784071554242,5.814036658627424e-06,2.270693453084833e+16,0.09090923875083441,148474.03184041128,1.454338537830729e+27,0.0004149426726688501,6.661856768746991e-12,0.4685891449237702,metal
1029.037649944058,7.532777743076227e-06,0.0030832244223915183,6.216566901690821e-06,2.270693453084833e+16,0.09090923875083441,148474.03184041128,1.454338537830729e+27,0.00014187569921298525,6.661856768746991e-12,0.4686300552831646,metal
1029.037649944058,7.532777743076227e-06,0.0030832244223915183,5.814036658627424e-06,3.852948279716298e+16,0.09090923875083441,148474.03184041128,1.454338537830729e+27,0.00014187494748767133,6.661856768746892e-12,0.4686286650312225,metal
1029.037649944058,7.532777743076227e-06,0.0030832244223915183,5.814036658627424e-06,2.270693453084833e+16,0.02697328531912075,148474.03184041128,1.454338537830729e+27,0.0001412364162924739,6.661856768746991e-12,0.4686286650312225,metal
1029.037649944058,7.532777743076227e-06,0.0030832244223915183,5.814036658627424e-06,2.270693453084833e+16,0.09090923875083441,60525.30984702379,1.454338537830729e+27,2.722927263245976e-05,2.992313611348154e-14,0.4686488397790528,metal
1029.037649944058,7.532777743076227e-06,0.0030832244223915183,5.814036658627424e-06,2.270693453084833e+16,0.09090923875083441,148474.03184041128,1.4193773604164783e+27,0.00014206223484042,6.662158408565807e-12,0.468628637079894,metal
1029.037649944058,7.532777743076227e-06,0.0030832244223915183,5.814036658627424e-06,2.270693453084833e+16,0.09090923875083441,148474.03184041128,1.454338537830729e+27,0.00014187494748773237,6.661856768746991e-12,0.4686286650312225,metal
1166.7043968038715,6.082487474616043e-06,0.002972083070866623,1.9229109756812516e-06,1.1525667089319316e+16,0.07169351504184944,128341.19186602137,5.243712186116511e+26,0.0009214071174838527,2.9865428571435586e-11,0.5165655913933225,metal
714.3707999787696,6.082487474616043e-06,0.002972083070866623,1.9229109756812516e-06,1.1525667089319316e+16,0.07169351504184944,128341.19186602137,5.243712186116511e+26,4.025760949664001e-08,7.283388017633252e-17,0.3004101311676512,metal
1166.7043968038715,3.0050422708102834e-06,0.002972083070866623,1.9229109756812516e-06,1.1525667089319316e+16,0.07169351504184944,128341.19186602137,5.243712186116511e+26,0.0009534744467116568,2.9865428571435586e-11,0.5165554188948409,metal
1166.7043968038715,6.082487474616043e-06,0.0010509254230791378,1.9229109756812516e-06,1.1525667089319316e+16,0.07169351504184944,128341.19186602137,5.243712186116511e+26,0.002327125107490047,2.9865428571435586e-11,0.5162132405763254,metal
1166.7043968038715,6.082487474616043e-06,0.002972083070866623,1.5203807326178545e-06,1.1525667089319316e+16,0.07169351504184944,128341.19186602137,5.243712186116511e+26,0.0009211842666156113,2.9865428571435586e-11,0.5165019065383352,metal
1166.7043968038715,6.082487474616043e-06,0.002972083070866623,1.9229109756812516e-06,4.9710750238692e+16,0.07169351504184944,128341.19186602137,5.243712186116511e+26,0.0009214071174827566,2.986542857143471e-11,0.5165655913933227,metal
1166.7043968038715,6.082487474616043e-06,0.002972083070866623,1.9229109756812516e-06,1.1525667089319316e+16,0.046189009028105736,128341.19186602137,5.243712186116511e+26,0.0009194314104534923,2.9865428571435586e-11,0.5165655913933225,metal
1166.7043968038715,6.082487474616043e-06,0.002972083070866623,1.9229109756812516e-06,1.1525667089319316e+16,0.07169351504184944,80658.1498214137,5.243712186116511e+26,0.00034385252653077933,8.295360230336495e-13,0.5167441902027345,metal
1166.7043968038715,6.082487474616043e-06,0.002972083070866623,1.9229109756812516e-06,1.1525667089319316e+16,0.07169351504184944,128341.19186602137,5.593323960259022e+26,0.0009200685249406642,2.986436024760739e-11,0.5165659360114806,metal
1166.7043968038715,3.0050422708102834e-06,0.0010509254230791378,1.5203807326178545e-06,4.9710750238692e+16,0.046189009028105736,80658.1498214137,5.593323960259022e+26,0.0007757913426152556,8.295351987987157e-13,0.5166356803026199,oxide
714.3707999787696,6.082487474616043e-06,0.0010509254230791378,1.5203807326178545e-06,4.9710750238692e+16,0.046189009028105736,80658.1498214137,5.593323960259022e+26,5.370805594461332e-08,4.446935066331627e-17,0.30041014165553553,metal
714.3707999787696,3.0050422708102834e-06,0.002972083070866623,1.5203807326178545e-06,4.9710750238692e+16,0.046189009028105736,80658.1498214137,5.593323960259022e+26,4.161358686139522e-08,4.446935066331627e-17,0.30041008769156174,oxide
714.3707999787696,3.0050422708102834e-06,0.0010509254230791378,1.9229109756812516e-06,4.9710750238692e+16,0.046189009028105736,80658.1498214137,5.593323960259022e+26,7.133834492939816e-08,4.446935066331627e-17,0.30041010103707266,metal
714.3707999787696,3.0050422708102834e-06,0.0010509254230791378,1.5203807326178545e-06,1.1525667089319316e+16,0.046189009028105736,80658.1498214137,5.593323960259022e+26,7.133831334194548e-08,4.446935066331627e-17,0.30041007040697915,metal
714.3707999787696,3.0050422708102834e-06,0.0010509254230791378,1.5203807326178545e-06,4.9710750238692e+16,0.07169351504184944,80658.1498214137,5.593323960259022e+26,7.923538634084368e-08,4.446935066331627e-17,0.30041007040697915,metal
714.3707999787696,3.0050422708102834e-06,0.0010509254230791378,1.5203807326178545e-06,4.9710750238692e+16,0.046189009028105736,128341.19186602137,5.593323960259022e+26,8.958859214943845e-08,7.283385666751456e-17,0.30040998774798594,metal
714.3707999787696,3.0050422708102834e-06,0.0010509254230791378,1.5203807326178545e-06,4.9710750238692e+16,0.046189009028105736,80658.1498214137,5.243712186116511e+26,7.137328700000959e-08,4.4469359426979897e-17,0.30041007039763085,metal
714.3707999787696,3.0050422708102834e-06,0.0010509254230791378,1.5203807326178545e-06,4.9710750238692e+16,0.046189009028105736,80658.1498214137,5.593323960259022e+26,7.133831334192168e-08,4.446935066331627e-17,0.30041007040697915,metal
1009.3709718212274,3.81861973848307e-06,0.0019559335712104322,8.363394864695606e-06,2.5027574943241144e+16,0.09405362990321378,94433.25085652259,9.718742895140647e+26,8.350131047612196e-05,1.673271492651213e-13,0.4607229205132921,metal
871.7042249614137,3.81861973848307e-06,0.0019559335712104322,8.363394864695606e-06,2.5027574943241144e+16,0.09405362990321378,94433.25085652259,9.718742895140647e+26,5.202780964321634e-06,7.583980854957818e-15,0.39639667662012157,metal
1009.3709718212274,7.41174534677311e-07,0.0019559335712104322,8.363394864695606e-06,2.5027574943241144e+16,0.09405362990321378,94433.25085652259,9.718742895140647e+26,0.00014066933523255719,1.673271492651213e-13,0.460714910442415,metal
1009.3709718212274,3.81861973848307e-06,0.002067074922735328,8.363394864695606e-06,2.5027574943241144e+16,0.09405362990321378,94433.25085652259,9.718742895140647e+26,8.08604352010094e-05,1.673271492651213e-13,0.46072306845659355,metal
1009.3709718212274,3.81861973848307e-06,0.0019559335712104322,3.667208695622639e-06,2.5027574943241144e+16,0.09405362990321378,94433.25085652259,9.718742895140647e+26,8.349720851022745e-05,1.673271492651213e-13,0.4607133880884307,metal
1009.3709718212274,3.81861973848307e-06,0.0019559335712104322,8.363394864695606e-06,9205026676926500.0,0.09405362990321378,94433.25085652259,9.718742895140647e+26,8.35013104761439e-05,1.673271492651214e-13,0.4607229205132921,metal
1009.3709718212274,3.81861973848307e-06,0.0019559335712104322,8.363394864695606e-06,2.5027574943241144e+16,0.06854912388947007,94433.25085652259,9.718742895140647e+26,8.072570853061131e-05,1.673271492651213e-13,0.4607229205132921,metal
1009.3709718212274,3.81861973848307e-06,0.0019559335712104322,8.363394864695606e-06,2.5027574943241144e+16,0.09405362990321378,46750.20881191491,9.718742895140647e+26,2.6323300966386973e-05,9.786923884476322e-15,0.4607297096962768,metal
1009.3709718212274,3.81861973848307e-06,0.0019559335712104322,8.363394864695606e-06,2.5027574943241144e+16,0.09405362990321378,94433.25085652259,1.0068354669283158e+27,8.343367309911404e-05,1.6732689581318164e-13,0.4607229242299705,metal
1009.3709718212274,7.41174534677311e-07,0.002067074922735328,3.667208695622639e-06,9205026676926500.0,0.06854912388947007,46750.20881191491,1.0068354669283158e+27,4.451582188157929e-05,9.786923017402976e-15,0.4607236119109275,metal
871.7042249614137,3.81861973848307e-06,0.002067074922735328,3.667208695622639e-06,9205026676926500.0,0.06854912388947007,46750.20881191491,1.0068354669283158e+27,2.0462348435215015e-06,1.0876229297416514e-15,0.39639718075457103,metal
871.7042249614137,7.41174534677311e-07,0.0019559335712104322,3.667208695622639e-06,9205026676926500.0,0.06854912388947007,46750.20881191491,1.0068354669283158e+27,4.27682750782754e-06,1.0876229297416514e-15,0.3963959957771218,metal
871.7042249614137,7.41174534677311e-07,0.002067074922735328,8.363394864695606e-06,9205026676926500.0,0.06854912388947007,46750.20881191491,1.0068354669283158e+27,4.155168904986836e-06,1.0876229297416514e-15,0.39639686528868323,metal
