D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,k_diss_ref,E_diss,K_eq_ref,H_eq,k_diss_metal_ref,E_diss_metal,K_eq_metal_ref,H_eq_metal,Y_flux,Y_permeability,Y_theta
1.4286190000000003e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.29333333333333333,70000.0,0.005000000000000001,1e-05,3333333.3333334,1e-05,0.03334000000000001,0.03334000000000001,0.5,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,60000.0,1e-14,50000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.00020216056656187885,2.0729589372166037e-12,9.761050081489386e-05
1.4286190000000003e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.29333333333333333,70000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,60000.0,1e-14,50000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.00036954683666225613,2.0729589372166037e-12,0.0001775788562492182
1.4286190000000003e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.08,70000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,60000.0,1e-14,50000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.00016597576964266325,5.659611092968508e-13,0.0001849749313582095
1.4286190000000003e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,60000.0,1e-14,50000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.0007563040561798243,9.080545827216746e-10,0.00016222985300294953
1.4286190000000003e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,34.00000000000001,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,50000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.0007971545416402912,9.080545827216746e-10,0.0001709905572596657
1.4286190000000003e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,50000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.0007971550442260418,9.080545827216746e-10,0.0001709905572596657
1.4286190000000003e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.0007971448205768767,9.080545827216746e-10,0.00023210013067888406
1.4286190000000003e-07,80000.0,0.033400000000000006,50000.0,5.2002599999999995e-17,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.0008345966553887784,9.385755047188324e-10,0.00023081882970653315
1.4286190000000003e-07,80000.0,0.033400000000000006,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,0.0006666667,28333.333333333332,0.0001320185616544881,3.865814052675083e-13,0.0002545690602315041
1.4286190000000003e-07,80000.0,0.033400000000000006,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,4.0002e+16,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,0.00013201856856468448,3.865814052675083e-13,0.0002545690602315041
1.4286190000000003e-07,80000.0,0.033400000000000006,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.5,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,0.0001320185685647145,3.8658140526750846e-13,0.00025456906023150377
1.4286190000000003e-07,80000.0,0.033400000000000006,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.17333333333333337,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,0.00013847519261778,3.8658140526750846e-13,0.00025456906023150377
1.4286190000000003e-07,80000.0,0.1,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.17333333333333337,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,3.334000000000001e+27,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,0.00018344190860765982,3.866488538004812e-13,0.0002542952327905304
1.4286190000000003e-07,80000.0,0.1,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.03334000000000001,0.03334000000000001,0.17333333333333337,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,0.00014845971313132912,3.866042756891402e-13,0.0002544810288120947
1.4286190000000003e-07,80000.0,0.1,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.1,0.03334000000000001,0.17333333333333337,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,0.0001692930733281535,3.866042756891402e-13,0.0002544810288120947
1.4286190000000003e-07,80000.0,0.1,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.1,0.03334000000000001,0.17333333333333337,100.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,1.346e-08,80000.0,1e-10,28333.333333333332,0.0001692930680114483,3.866042756891402e-13,0.0002544810288120947
1.4286190000000003e-07,80000.0,0.1,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.1,0.03334000000000001,0.17333333333333337,100.0,1e-05,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,1.346e-08,80000.0,1e-10,28333.333333333332,0.00016930399411802706,3.866042932250868e-13,0.0002544809595154956
4.285e-07,80000.0,0.1,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.1,0.03334000000000001,0.17333333333333337,100.0,1e-05,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,1.346e-08,80000.0,1e-10,28333.333333333332,0.00022327214698446827,3.8665654778476687e-13,0.0002542610876647563
4.285e-07,80000.0,0.1,50000.0,7.8e-21,70333.33333333333,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.1,0.1,0.17333333333333337,100.0,1e-05,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,1.346e-08,80000.0,1e-10,28333.333333333332,0.00034972532851642706,3.8665654778476687e-13,0.0002542610876647563
4.285e-07,80000.0,0.1,50000.0,7.8e-21,69000.0,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.1,0.1,0.17333333333333337,100.0,1e-05,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,1.346e-08,80000.0,1e-10,28333.333333333332,0.00033188938479839273,3.455817863134077e-13,0.0002546306880713589
4.285e-07,80000.0,0.1,50000.0,7.8e-21,69000.0,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,1e-05,0.1,0.1,0.17333333333333337,100.0,1e-05,7.666666666666667e-10,1.0666666666666667e+29,15000.0,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,1.346e-08,80000.0,1e-10,28333.333333333332,0.00033188938479839273,3.455817863134077e-13,0.0002546306880713589
4.285e-07,80000.0,0.1,50000.0,7.8e-21,69000.0,0.08,170000.0,0.005000000000000001,1e-05,10000000.0,0.06667,0.1,0.1,0.17333333333333337,100.0,1e-05,7.666666666666667e-10,1.0666666666666667e+29,15000.0,81600000000.0,26666.666666666668,6000000000000.0,50000.0,1e+28,40000.0,2e+27,1273.0,9.487e-10,40000.0,1e-14,20000.0,1.346e-08,80000.0,1e-10,28333.333333333332,0.0005657242066105732,3.455817863134077e-13,0.0002546306880713589
4.285e-07,66666.66666666667,0.033400000000000006,17333.333333333336,5.2002599999999995e-17,71000.0,0.4,70000.0,0.002,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,9.333333333333333e+28,25000.0,816000000000000.0,28333.333333333332,4.0002e+16,50000.0,3.334000000000001e+27,26666.666666666668,2e+27,1273.0,6.324982900000001e-06,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0015331483622187852,2.9920821574746927e-12,0.00014888319866059532
4.285e-07,66666.66666666667,0.033400000000000006,17333.333333333336,5.2002599999999995e-17,71000.0,0.4,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,9.333333333333333e+28,25000.0,816000000000000.0,28333.333333333332,4.0002e+16,50000.0,3.334000000000001e+27,26666.666666666668,2e+27,1273.0,6.324982900000001e-06,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0008672269221338814,2.9920821574746927e-12,0.0001488875473976278
4.285e-07,66666.66666666667,0.033400000000000006,17333.333333333336,5.2002599999999995e-17,71000.0,0.4,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,9.333333333333333e+28,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,2e+27,1273.0,6.324982900000001e-06,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0008672269221345747,2.9920821574746956e-12,0.0001488875473976278
4.285e-07,66666.66666666667,0.033400000000000006,17333.333333333336,5.2002599999999995e-17,71000.0,0.4,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,2e+27,1273.0,6.324982900000001e-06,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0009896830365467776,2.9925132217281056e-12,0.00014888657278455623
4.285e-07,66666.66666666667,0.033400000000000006,17333.333333333336,5.2002599999999995e-17,71000.0,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,2e+27,1273.0,6.324982900000001e-06,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0007341190654007754,1.3969944539159207e-12,0.00014889019717158734
4.285e-07,66666.66666666667,0.033400000000000006,17333.333333333336,5.2002599999999995e-17,71000.0,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,2e+27,1273.0,9.487e-10,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0005276830654027152,1.3969944539159207e-12,0.00011274961935812102
4.285e-07,66666.66666666667,0.033400000000000006,17333.333333333336,5.2002599999999995e-17,71000.0,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,6.668000000000002e+26,1273.0,9.487e-10,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0005347470729391264,1.3970080569761955e-12,0.00011244096758364687
4.285e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,71000.0,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,6.668000000000002e+26,1273.0,9.487e-10,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,0.0005628498637841311,1.3970571145281403e-12,0.0001112837895226733
4.285e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,71000.0,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,1.8024642686599272e-07,6.257852518324159e-16,8.599267619138815e-05
4.285e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,3.334000000000001e+27,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,1.7797040763960564e-07,6.016251397769092e-16,8.599609080684869e-05
4.285e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,1e-14,20000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,7.896866063870573e-08,6.007210573888486e-16,8.609199665477778e-05
4.285e-07,66666.66666666667,0.033400000000000006,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,1e-14,50000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,7.896867012881295e-08,6.007210573888486e-16,2.7926961719898928e-05
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,1e-14,50000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,1.7987098846453967e-07,6.016324412167769e-16,2.7895335834522975e-05
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,3.3334000000000006e-06,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,6.666666699999999e-07,50000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,1.7965909468140045e-07,6.016324412167769e-16,0.18534744408272635
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,6.666666699999999e-07,50000.0,8.973782e-05,100000.0,1e-10,28333.333333333332,1.170145677178671e-07,6.016324412167769e-16,0.1855889590135267
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,3333333.3333334,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.1701456776080474e-07,6.016324412167769e-16,0.1855889590135267
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,0.06667,0.06667,0.1,0.33666666666666667,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,2.028040561807745e-07,6.016324412167769e-16,0.28308955004352127
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,0.06667,0.06667,0.1,0.01,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,2.174953904612096e-07,6.016324412167769e-16,0.28308955004352127
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,0.06667,1e-05,0.1,0.01,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,60000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.9433823943576968e-07,6.016324412167769e-16,0.28308955004352127
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,0.06667,1e-05,0.1,0.01,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,26666.666666666668,6.668000000000002e+26,806.3333333333334,9.487e-10,40000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.9460661813824333e-07,6.016324412167769e-16,0.28329103063551225
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,0.06667,1e-05,0.1,0.01,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,40000.0,6.668000000000002e+26,806.3333333333334,9.487e-10,40000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.9323350370802673e-07,6.016265662563013e-16,0.2832912345573345
4.285e-07,66666.66666666667,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,1e-05,1e-05,0.1,0.01,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,40000.0,6.668000000000002e+26,806.3333333333334,9.487e-10,40000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.6947624737402577e-07,6.016265662563013e-16,0.2832912345573345
4.285e-07,80000.0,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,1e-05,1e-05,0.1,0.01,34.00000000000001,1e-05,7.666666666666667e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,40000.0,6.668000000000002e+26,806.3333333333334,9.487e-10,40000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.2150963315062662e-07,6.011775820178086e-16,0.28330347510753473
4.285e-07,80000.0,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,1e-05,1e-05,0.1,0.01,34.00000000000001,1e-05,3e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,40000.0,6.668000000000002e+26,806.3333333333334,9.487e-10,40000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.2106593353392526e-07,6.01171356119236e-16,0.2833036085023773
4.285e-07,80000.0,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,1e-05,1e-05,0.03334000000000001,0.01,34.00000000000001,1e-05,3e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,40000.0,6.668000000000002e+26,806.3333333333334,9.487e-10,40000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,1.1227856847198943e-07,6.01171356119236e-16,0.2833036085023773
1.4286190000000003e-07,80000.0,0.1,50000.0,5.2002599999999995e-17,69666.66666666667,0.1866666666666667,70000.0,0.005000000000000001,1e-05,10000000.0,1e-05,1e-05,0.03334000000000001,0.01,34.00000000000001,1e-05,3e-10,1.2e+29,25000.0,816000000000000.0,28333.333333333332,6000000000000.0,50000.0,1e+28,40000.0,6.668000000000002e+26,806.3333333333334,9.487e-10,40000.0,6.666666699999999e-07,50000.0,8.973782e-05,80000.0,1e-10,28333.333333333332,5.8617328423317117e-08,5.993419225561762e-16,0.28332461549052185
