temperature,H_sol_ox,f_pinhole,D_ref,trap_dislocation_N_T,D_ox_ref,oxide_thickness,trap_carbide_N_T,Y_flux,Y_permeability,Y_theta,regime_hit
674.4755887996355,101221.52968969685,6.6589912360911815e-06,1.1897348426102098e-07,708858251485952.0,4.9315009914780624e-20,3.820982771513184e-06,2.993253204359714e+26,8.653747896196527e-12,1.3119980199704215e-20,0.27376539657231563,oxide
674.4755887996355,101221.52968969685,6.6589912360911815e-06,1.1897348426102098e-07,708858251485952.0,6.275762698328995e-20,2.2180051513228715e-06,2.993253204359714e+26,1.7794411853024188e-11,1.669630956823669e-20,0.27376539655028287,oxide
674.4755887996355,101221.52968969685,6.6589912360911815e-06,1.1897348426102098e-07,708858251485952.0,6.275762698328995e-20,3.820982771513184e-06,7.156935118740479e+26,1.0736171759057035e-11,1.6696309459314956e-20,0.27376539656727666,oxide
674.4755887996355,101221.52968969685,6.6589912360911815e-06,1.1897348426102098e-07,708858251485952.0,6.275762698328995e-20,3.820982771513184e-06,2.993253204359714e+26,1.0743611544521155e-11,1.669630956823669e-20,0.2737653965672767,oxide
770.9064972234398,88618.01470368617,8.65037601747029e-06,3.1001741700133764e-07,371928714811076.9,5.3225589425619696e-20,8.351136915529284e-06,1.511264726359781e+26,2.0533579470211468e-10,4.848771446280299e-19,0.33882707184002087,oxide
790.1926789082006,88618.01470368617,8.65037601747029e-06,3.1001741700133764e-07,371928714811076.9,5.3225589425619696e-20,8.351136915529284e-06,1.511264726359781e+26,3.6585980535140884e-10,8.870821993591396e-19,0.3506680323226452,oxide
770.9064972234398,60890.28173446267,8.65037601747029e-06,3.1001741700133764e-07,371928714811076.9,5.3225589425619696e-20,8.351136915529284e-06,1.511264726359781e+26,1.447792090522644e-10,2.5840698944297785e-19,0.33882707189833944,metal
770.9064972234398,88618.01470368617,6.100006034300555e-06,3.1001741700133764e-07,371928714811076.9,5.3225589425619696e-20,8.351136915529284e-06,1.511264726359781e+26,1.8302300226755784e-10,4.848771446280299e-19,0.33882707184002087,oxide
770.9064972234398,88618.01470368617,8.65037601747029e-06,9.713989194784193e-08,371928714811076.9,5.3225589425619696e-20,8.351136915529284e-06,1.511264726359781e+26,1.533675202367081e-10,4.848766958911132e-19,0.338827071840025,oxide
770.9064972234398,88618.01470368617,8.65037601747029e-06,3.1001741700133764e-07,570630749260362.2,5.3225589425619696e-20,8.351136915529284e-06,1.511264726359781e+26,2.053357947021146e-10,4.848771446280299e-19,0.33882707184002087,oxide
770.9064972234398,88618.01470368617,8.65037601747029e-06,3.1001741700133764e-07,371928714811076.9,3.538357040741642e-20,8.351136915529284e-06,1.511264726359781e+26,1.618742980355177e-10,3.2233907035697874e-19,0.33882707188187616,oxide
770.9064972234398,88618.01470368617,8.65037601747029e-06,3.1001741700133764e-07,371928714811076.9,5.3225589425619696e-20,6.608769937061553e-06,1.511264726359781e+26,2.395176991566648e-10,4.848771446280299e-19,0.33882707180710225,oxide
770.9064972234398,88618.01470368617,8.65037601747029e-06,3.1001741700133764e-07,371928714811076.9,5.3225589425619696e-20,8.351136915529284e-06,1.541372806759725e+27,2.0288695235026175e-10,4.848771377793397e-19,0.338827071840021,oxide
770.9064972234398,60890.28173446267,6.100006034300555e-06,9.713989194784193e-08,570630749260362.2,3.538357040741642e-20,6.608769937061553e-06,1.541372806759725e+27,7.422859957506409e-11,1.7178502951797313e-19,0.33882707190898376,oxide
790.1926789082006,88618.01470368617,6.100006034300555e-06,9.713989194784193e-08,570630749260362.2,3.538357040741642e-20,6.608769937061553e-06,1.541372806759725e+27,2.2672931403351344e-10,5.897185684353998e-19,0.3506680323538986,oxide
790.1926789082006,60890.28173446267,8.65037601747029e-06,9.713989194784193e-08,570630749260362.2,3.538357040741642e-20,6.608769937061553e-06,1.541372806759725e+27,1.3451074160275035e-10,2.8278805422738093e-19,0.3506680324393317,oxide
790.1926789082006,60890.28173446267,6.100006034300555e-06,3.1001741700133764e-07,570630749260362.2,3.538357040741642e-20,6.608769937061553e-06,1.541372806759725e+27,1.8321305701110522e-10,2.8278814714671464e-19,0.3506680324393306,oxide
790.1926789082006,60890.28173446267,6.100006034300555e-06,9.713989194784193e-08,371928714811076.9,3.538357040741642e-20,6.608769937061553e-06,1.541372806759725e+27,1.230246919680275e-10,2.8278805422738093e-19,0.3506680324393317,oxide
790.1926789082006,60890.28173446267,6.100006034300555e-06,9.713989194784193e-08,570630749260362.2,5.3225589425619696e-20,6.608769937061553e-06,1.541372806759725e+27,1.7120465224302262e-10,4.2538265821236595e-19,0.3506680323996352,oxide
790.1926789082006,60890.28173446267,6.100006034300555e-06,9.713989194784193e-08,570630749260362.2,3.538357040741642e-20,8.351136915529284e-06,1.541372806759725e+27,1.0308930037250605e-10,2.8278805422738093e-19,0.3506680324557636,oxide
790.1926789082006,60890.28173446267,6.100006034300555e-06,9.713989194784193e-08,570630749260362.2,3.538357040741642e-20,6.608769937061553e-06,1.511264726359781e+26,1.239859918522474e-10,2.8278805880237267e-19,0.3506680324393317,oxide
790.1926789082006,60890.28173446267,6.100006034300555e-06,9.713989194784193e-08,570630749260362.2,3.538357040741642e-20,6.608769937061553e-06,1.541372806759725e+27,1.2302469196802748e-10,2.8278805422738093e-19,0.3506680324393317,oxide
1079.4854041796136,153148.01143206086,4.178494403145274e-06,1.3534867849590526e-07,740535387412649.5,2.1940953338907092e-20,3.890677450651893e-06,1.0544337354168898e+27,1.0370223164345907e-05,1.8164962792162943e-14,0.48636226248020814,oxide
1098.7715858643746,153148.01143206086,4.178494403145274e-06,1.3534867849590526e-07,740535387412649.5,2.1940953338907092e-20,3.890677450651893e-06,1.0544337354168898e+27,1.6024179282926732e-05,2.8103920838041245e-14,0.493089331200939,oxide
1079.4854041796136,125420.27846283738,4.178494403145274e-06,1.3534867849590526e-07,740535387412649.5,2.1940953338907092e-20,3.890677450651893e-06,1.0544337354168898e+27,1.619021913722214e-06,2.8109933192265548e-15,0.48636361016919616,oxide
1079.4854041796136,153148.01143206086,1.628124419975537e-06,1.3534867849590526e-07,740535387412649.5,2.1940953338907092e-20,3.890677450651893e-06,1.0544337354168898e+27,1.0365892419896248e-05,1.8164962792162943e-14,0.48636226248020814,oxide
1079.4854041796136,153148.01143206086,4.178494403145274e-06,2.7180863045327433e-07,740535387412649.5,2.1940953338907092e-20,3.890677450651893e-06,1.0544337354168898e+27,1.0409207985587997e-05,1.816569975807317e-14,0.486362257620282,oxide
1079.4854041796136,153148.01143206086,4.178494403145274e-06,1.3534867849590526e-07,202024076658789.4,2.1940953338907092e-20,3.890677450651893e-06,1.0544337354168898e+27,1.0370223164345907e-05,1.8164962792162943e-14,0.4863622624802081,oxide
1079.4854041796136,153148.01143206086,4.178494403145274e-06,1.3534867849590526e-07,740535387412649.5,6.666820649412903e-20,3.890677450651893e-06,1.0544337354168898e+27,3.1109849551371095e-05,5.518566187789765e-14,0.48635906829329695,oxide
1079.4854041796136,153148.01143206086,4.178494403145274e-06,1.3534867849590526e-07,740535387412649.5,2.1940953338907092e-20,2.148310472184162e-06,1.0544337354168898e+27,1.8682826841146998e-05,1.8164962792162943e-14,0.4863609822569689,oxide
1079.4854041796136,153148.01143206086,4.178494403145274e-06,1.3534867849590526e-07,740535387412649.5,2.1940953338907092e-20,3.890677450651893e-06,6.380655439788133e+26,1.037129552194621e-05,1.8164985158435787e-14,0.48636226233314206,oxide
1079.4854041796136,125420.27846283738,1.628124419975537e-06,2.7180863045327433e-07,202024076658789.4,6.666820649412903e-20,2.148310472184162e-06,6.380655439788133e+26,8.861366469989341e-06,8.541230268456867e-15,0.48636249465989995,oxide
1098.7715858643746,153148.01143206086,1.628124419975537e-06,2.7180863045327433e-07,202024076658789.4,6.666820649412903e-20,2.148310472184162e-06,6.380655439788133e+26,8.706464082846505e-05,8.539053599266749e-14,0.4930792350086709,oxide
1098.7715858643746,125420.27846283738,4.178494403145274e-06,2.7180863045327433e-07,202024076658789.4,6.666820649412903e-20,2.148310472184162e-06,6.380655439788133e+26,1.2992689861324194e-05,1.2517206043759452e-14,0.493089763419324,oxide
1098.7715858643746,125420.27846283738,1.628124419975537e-06,1.3534867849590526e-07,202024076658789.4,6.666820649412903e-20,2.148310472184162e-06,6.380655439788133e+26,1.2939974345010772e-05,1.2516941036081496e-14,0.49308976871078736,oxide
1098.7715858643746,125420.27846283738,1.628124419975537e-06,2.7180863045327433e-07,740535387412649.5,6.666820649412903e-20,2.148310472184162e-06,6.380655439788133e+26,1.2981212917380614e-05,1.2517206043759452e-14,0.493089763419324,oxide
1098.7715858643746,125420.27846283738,1.628124419975537e-06,2.7180863045327433e-07,202024076658789.4,2.1940953338907092e-20,2.148310472184162e-06,6.380655439788133e+26,4.285437108967462e-06,4.119554394432001e-15,0.4930909990997685,oxide
1098.7715858643746,125420.27846283738,1.628124419975537e-06,2.7180863045327433e-07,202024076658789.4,6.666820649412903e-20,3.890677450651893e-06,6.380655439788133e+26,7.180401002313962e-06,1.2517206043759452e-14,0.4930905877270834,oxide
1098.7715858643746,125420.27846283738,1.628124419975537e-06,2.7180863045327433e-07,202024076658789.4,6.666820649412903e-20,2.148310472184162e-06,1.0544337354168898e+27,1.2980513797090432e-05,1.2517201922429624e-14,0.4930897635018469,oxide
1098.7715858643746,125420.27846283738,1.628124419975537e-06,2.7180863045327433e-07,202024076658789.4,6.666820649412903e-20,2.148310472184162e-06,6.380655439788133e+26,1.2981212917380614e-05,1.2517206043759452e-14,0.493089763419324,oxide
1233.7748576577005,56353.01633949882,6.4144352103077825e-06,3.9735178625405384e-07,556232051111863.25,3.7583271382263397e-20,6.120907183090589e-06,1.5060873668073455e+27,2.9511091084252924e-07,2.6829093609297215e-16,0.5342602914459128,metal
944.4821323862875,56353.01633949882,6.4144352103077825e-06,3.9735178625405384e-07,556232051111863.25,3.7583271382263397e-20,6.120907183090589e-06,1.5060873668073455e+27,5.898246875746168e-09,6.165425989745671e-18,0.43197347189829427,metal
1233.7748576577005,157685.2768270247,6.4144352103077825e-06,3.9735178625405384e-07,556232051111863.25,3.7583271382263397e-20,6.120907183090589e-06,1.5060873668073455e+27,0.00036361776843335026,1.0077764454610578e-12,0.5342287346267527,oxide
1233.7748576577005,56353.01633949882,3.864065227138045e-06,3.9735178625405384e-07,556232051111863.25,3.7583271382263397e-20,6.120907183090589e-06,1.5060873668073455e+27,2.166925819446164e-07,2.6829093609297215e-16,0.5342602914459128,metal
1233.7748576577005,56353.01633949882,6.4144352103077825e-06,3.591429997059905e-07,556232051111863.25,3.7583271382263397e-20,6.120907183090589e-06,1.5060873668073455e+27,2.764928271048122e-07,2.682909342341874e-16,0.5342602914459157,metal
1233.7748576577005,56353.01633949882,6.4144352103077825e-06,3.9735178625405384e-07,754934085561148.5,3.7583271382263397e-20,6.120907183090589e-06,1.5060873668073455e+27,2.951109108425287e-07,2.6829093609297215e-16,0.5342602914459128,metal
1233.7748576577005,56353.01633949882,6.4144352103077825e-06,3.9735178625405384e-07,556232051111863.25,1.974125236406011e-20,6.120907183090589e-06,1.5060873668073455e+27,2.4864395482804366e-07,1.409243805913552e-16,0.5342602954814893,metal
1233.7748576577005,56353.01633949882,6.4144352103077825e-06,3.9735178625405384e-07,556232051111863.25,3.7583271382263397e-20,4.3785402046228574e-06,1.5060873668073455e+27,3.340605901202483e-07,2.6829093609297215e-16,0.534260288063199,metal
1233.7748576577005,56353.01633949882,6.4144352103077825e-06,3.9735178625405384e-07,556232051111863.25,3.7583271382263397e-20,6.120907183090589e-06,1.0897191753692692e+27,2.982715090959046e-07,2.68290936374206e-16,0.5342602914459125,metal
1233.7748576577005,157685.2768270247,3.864065227138045e-06,3.591429997059905e-07,754934085561148.5,1.974125236406011e-20,4.3785402046228574e-06,1.0897191753692692e+27,0.0002675990472915844,5.294071675861874e-13,0.5342370671452203,oxide
944.4821323862875,56353.01633949882,3.864065227138045e-06,3.591429997059905e-07,754934085561148.5,1.974125236406011e-20,4.3785402046228574e-06,1.0897191753692692e+27,3.66534273071486e-09,3.23849495257152e-18,0.4319734720754178,metal
944.4821323862875,157685.2768270247,6.4144352103077825e-06,3.591429997059905e-07,754934085561148.5,1.974125236406011e-20,4.3785402046228574e-06,1.0897191753692692e+27,3.04246197578283e-07,5.903363390241834e-16,0.43197338339326014,oxide
944.4821323862875,157685.2768270247,3.864065227138045e-06,3.9735178625405384e-07,754934085561148.5,1.974125236406011e-20,4.3785402046228574e-06,1.0897191753692692e+27,3.0314842761804804e-07,5.903368279789988e-16,0.4319733833883218,oxide
944.4821323862875,157685.2768270247,3.864065227138045e-06,3.591429997059905e-07,556232051111863.25,1.974125236406011e-20,4.3785402046228574e-06,1.0897191753692692e+27,3.029178880197228e-07,5.903363390241834e-16,0.43197338339326014,oxide
944.4821323862875,157685.2768270247,3.864065227138045e-06,3.591429997059905e-07,754934085561148.5,3.7583271382263397e-20,4.3785402046228574e-06,1.0897191753692692e+27,5.745714871036664e-07,1.1238698390524346e-15,0.4319733028889087,oxide
944.4821323862875,157685.2768270247,3.864065227138045e-06,3.591429997059905e-07,754934085561148.5,1.974125236406011e-20,6.120907183090589e-06,1.0897191753692692e+27,2.172987566767041e-07,5.903363390241834e-16,0.4319734087662272,oxide
944.4821323862875,157685.2768270247,3.864065227138045e-06,3.591429997059905e-07,754934085561148.5,1.974125236406011e-20,4.3785402046228574e-06,1.5060873668073455e+27,3.02889105755689e-07,5.903362712024631e-16,0.43197338339394503,oxide
944.4821323862875,157685.2768270247,3.864065227138045e-06,3.591429997059905e-07,754934085561148.5,1.974125236406011e-20,4.3785402046228574e-06,1.0897191753692692e+27,3.029178880197228e-07,5.903363390241834e-16,0.43197338339326014,oxide
925.1959507015267,120883.01306787353,1.942553595982765e-06,2.2268304774862145e-07,187625378510290.47,6.886790746897601e-20,1.6604477182131977e-06,6.027801040264339e+26,2.5209357182469024e-07,1.8732484306057631e-16,0.42302972343349426,oxide
635.9032254301137,120883.01306787353,1.942553595982765e-06,2.2268304774862145e-07,187625378510290.47,6.886790746897601e-20,1.6604477182131977e-06,6.027801040264339e+26,3.2671199059451052e-12,2.3418522923291827e-21,0.24517585198093797,oxide
925.1959507015267,93155.28009865002,1.942553595982765e-06,2.2268304774862145e-07,187625378510290.47,6.886790746897601e-20,1.6604477182131977e-06,6.027801040264339e+26,6.568243457060528e-08,4.8523137297082696e-17,0.423029785044919,oxide
925.1959507015267,120883.01306787353,8.335946841463064e-06,2.2268304774862145e-07,187625378510290.47,6.886790746897601e-20,1.6604477182131977e-06,6.027801040264339e+26,2.53551340416768e-07,1.8732484306057631e-16,0.42302972343349426,oxide
925.1959507015267,120883.01306787353,1.942553595982765e-06,1.8447426120055814e-07,187625378510290.47,6.886790746897601e-20,1.6604477182131977e-06,6.027801040264339e+26,2.5195954907504637e-07,1.873246006751289e-16,0.42302972345245393,oxide
925.1959507015267,120883.01306787353,1.942553595982765e-06,2.2268304774862145e-07,386327412959575.8,6.886790746897601e-20,1.6604477182131977e-06,6.027801040264339e+26,2.520935718246902e-07,1.8732484306057631e-16,0.42302972343349426,oxide
925.1959507015267,120883.01306787353,1.942553595982765e-06,2.2268304774862145e-07,187625378510290.47,5.1025888450772717e-20,1.6604477182131977e-06,6.027801040264339e+26,1.8695089482696033e-07,1.387937047549784e-16,0.42302974496416984,oxide
925.1959507015267,120883.01306787353,1.942553595982765e-06,2.2268304774862145e-07,187625378510290.47,6.886790746897601e-20,8.838999669500249e-06,6.027801040264339e+26,4.77599048327525e-08,1.8732484306057631e-16,0.4230297909684967,oxide
925.1959507015267,120883.01306787353,1.942553595982765e-06,2.2268304774862145e-07,187625378510290.47,6.886790746897601e-20,1.6604477182131977e-06,1.8641191258835747e+26,2.521031962027078e-07,1.873248585103662e-16,0.42302972343228545,oxide
925.1959507015267,93155.28009865002,8.335946841463064e-06,1.8447426120055814e-07,386327412959575.8,5.1025888450772717e-20,8.838999669500249e-06,1.8641191258835747e+26,1.068020196813265e-08,3.595196590778843e-17,0.4230298036051615,oxide
635.9032254301137,120883.01306787353,8.335946841463064e-06,1.8447426120055814e-07,386327412959575.8,5.1025888450772717e-20,8.838999669500249e-06,1.8641191258835747e+26,8.598239230965315e-13,1.7351347260449786e-21,0.24517585199107028,oxide
635.9032254301137,93155.28009865002,1.942553595982765e-06,1.8447426120055814e-07,386327412959575.8,5.1025888450772717e-20,8.838999669500249e-06,1.8641191258835747e+26,6.835226361383274e-13,2.316774372622589e-21,0.24517585199041705,oxide
635.9032254301137,93155.28009865002,8.335946841463064e-06,2.2268304774862145e-07,386327412959575.8,5.1025888450772717e-20,8.838999669500249e-06,1.8641191258835747e+26,1.0940610411514954e-12,2.3167745114560707e-21,0.245175851990417,oxide
635.9032254301137,93155.28009865002,8.335946841463064e-06,1.8447426120055814e-07,187625378510290.47,5.1025888450772717e-20,8.838999669500249e-06,1.8641191258835747e+26,1.0067666502960996e-12,2.316774372622589e-21,0.24517585199041705,oxide
635.9032254301137,93155.28009865002,8.335946841463064e-06,1.8447426120055814e-07,386327412959575.8,6.886790746897601e-20,8.838999669500249e-06,1.8641191258835747e+26,1.211424348668174e-12,3.126871250654177e-21,0.24517585198942185,oxide
635.9032254301137,93155.28009865002,8.335946841463064e-06,1.8447426120055814e-07,386327412959575.8,5.1025888450772717e-20,1.6604477182131977e-06,1.8641191258835747e+26,3.5370320601227697e-12,2.316774372622589e-21,0.24517585198106479,oxide
635.9032254301137,93155.28009865002,8.335946841463064e-06,1.8447426120055814e-07,386327412959575.8,5.1025888450772717e-20,8.838999669500249e-06,6.027801040264339e+26,1.0039869213282873e-12,2.3167743672506243e-21,0.245175851990417,oxide
635.9032254301137,93155.28009865002,8.335946841463064e-06,1.8447426120055814e-07,386327412959575.8,5.1025888450772717e-20,8.838999669500249e-06,1.8641191258835747e+26,1.0067666502960994e-12,2.316774372622589e-21,0.24517585199041705,oxide
848.0512239624833,40220.51715740515,3.060523999564019e-06,1.7901586312226336e-07,95473710359897.28,4.5404430403941546e-20,5.005792316871241e-06,1.7319141825025736e+27,4.0055669711790763e-10,6.590958159789764e-19,0.38387199760206053,oxide
1021.6268591253311,40220.51715740515,3.060523999564019e-06,1.7901586312226336e-07,95473710359897.28,4.5404430403941546e-20,5.005792316871241e-06,1.7319141825025736e+27,7.0709752506635896e-09,9.386026873202291e-18,0.46470247781736385,oxide
848.0512239624833,109287.77928074369,3.060523999564019e-06,1.7901586312226336e-07,95473710359897.28,4.5404430403941546e-20,5.005792316871241e-06,1.7319141825025736e+27,3.864003152979317e-09,8.423774112145386e-18,0.3838719957408454,oxide
848.0512239624833,40220.51715740515,2.7460948235567914e-06,1.7901586312226336e-07,95473710359897.28,4.5404430403941546e-20,5.005792316871241e-06,1.7319141825025736e+27,3.896117572141755e-10,6.590958159789764e-19,0.38387199760206053,oxide
848.0512239624833,40220.51715740515,3.060523999564019e-06,2.2814144582691624e-07,95473710359897.28,4.5404430403941546e-20,5.005792316871241e-06,1.7319141825025736e+27,4.297777036046752e-10,6.590958364525714e-19,0.38387199760206026,oxide
848.0512239624833,40220.51715740515,3.060523999564019e-06,1.7901586312226336e-07,662782417410755.2,4.5404430403941546e-20,5.005792316871241e-06,1.7319141825025736e+27,4.0055669711790727e-10,6.590958159789764e-19,0.38387199760206053,oxide
848.0512239624833,40220.51715740515,3.060523999564019e-06,1.7901586312226336e-07,95473710359897.28,7.448936551580718e-20,5.005792316871241e-06,1.7319141825025736e+27,5.888973157671471e-10,1.0812959037865733e-18,0.3838719975008486,oxide
848.0512239624833,40220.51715740515,3.060523999564019e-06,1.7901586312226336e-07,95473710359897.28,4.5404430403941546e-20,7.7238848032809e-06,1.7319141825025736e+27,2.970886499108258e-10,6.590958159789764e-19,0.383871997657663,oxide
848.0512239624833,40220.51715740515,3.060523999564019e-06,1.7901586312226336e-07,95473710359897.28,4.5404430403941546e-20,5.005792316871241e-06,4.122387282835854e+26,4.045128309968195e-10,6.590958193846164e-19,0.38387199760206053,oxide
848.0512239624833,109287.77928074369,2.7460948235567914e-06,2.2814144582691624e-07,662782417410755.2,7.448936551580718e-20,7.7238848032809e-06,4.122387282835854e+26,4.121524533538561e-09,1.3819825603602662e-17,0.38387199561309593,oxide
1021.6268591253311,40220.51715740515,2.7460948235567914e-06,2.2814144582691624e-07,662782417410755.2,7.448936551580718e-20,7.7238848032809e-06,4.122387282835854e+26,7.902297835992128e-09,1.539847913808835e-17,0.46470247776450974,oxide
1021.6268591253311,109287.77928074369,3.060523999564019e-06,2.2814144582691624e-07,662782417410755.2,7.448936551580718e-20,7.7238848032809e-06,4.122387282835854e+26,3.0432073273078326e-07,1.0395338470306824e-15,0.4647024186815093,oxide
1021.6268591253311,109287.77928074369,2.7460948235567914e-06,1.7901586312226336e-07,662782417410755.2,7.448936551580718e-20,7.7238848032809e-06,4.122387282835854e+26,3.031647102024236e-07,1.0395320537550682e-15,0.46470241868543144,oxide
1021.6268591253311,109287.77928074369,2.7460948235567914e-06,2.2814144582691624e-07,95473710359897.28,7.448936551580718e-20,7.7238848032809e-06,4.122387282835854e+26,3.039257589692118e-07,1.0395338470306824e-15,0.4647024186815093,oxide
1021.6268591253311,109287.77928074369,2.7460948235567914e-06,2.2814144582691624e-07,662782417410755.2,4.5404430403941546e-20,7.7238848032809e-06,4.122387282835854e+26,1.8662014970561005e-07,6.336415639403589e-16,0.46470244209445,oxide
1021.6268591253311,109287.77928074369,2.7460948235567914e-06,2.2814144582691624e-07,662782417410755.2,7.448936551580718e-20,5.005792316871241e-06,4.122387282835854e+26,4.670199334552498e-07,1.0395338470306824e-15,0.4647023861295725,oxide
1021.6268591253311,109287.77928074369,2.7460948235567914e-06,2.2814144582691624e-07,662782417410755.2,7.448936551580718e-20,7.7238848032809e-06,1.7319141825025736e+27,3.037675339610427e-07,1.0395335391039137e-15,0.46470241868218276,oxide
1021.6268591253311,109287.77928074369,2.7460948235567914e-06,2.2814144582691624e-07,662782417410755.2,7.448936551580718e-20,7.7238848032809e-06,4.122387282835854e+26,3.039257589692118e-07,1.0395338470306824e-15,0.4647024186815093,oxide
1156.630130918657,104750.51388577984,7.5324056138890365e-06,3.5368460162769577e-07,464080382961470.06,1.4119794317228937e-20,5.453328519938498e-07,8.286069197216618e+26,6.841267205335999e-06,1.6494714499448025e-15,0.5119334403703583,oxide
713.0479521691572,104750.51388577984,7.5324056138890365e-06,3.5368460162769577e-07,464080382961470.06,1.4119794317228937e-20,5.453328519938498e-07,8.286069197216618e+26,9.578232485526928e-11,2.0301357773459394e-20,0.3009444741660436,oxide
1156.630130918657,44757.78255236899,7.5324056138890365e-06,3.5368460162769577e-07,464080382961470.06,1.4119794317228937e-20,5.453328519938498e-07,8.286069197216618e+26,1.669321549425212e-07,1.8633610475898433e-17,0.5119341976282804,metal
1156.630130918657,104750.51388577984,7.217976437881809e-06,3.5368460162769577e-07,464080382961470.06,1.4119794317228937e-20,5.453328519938498e-07,8.286069197216618e+26,6.837486126094925e-06,1.6494714499448025e-15,0.5119334403703583,oxide
1156.630130918657,104750.51388577984,7.5324056138890365e-06,4.028101843323486e-07,464080382961470.06,1.4119794317228937e-20,5.453328519938498e-07,8.286069197216618e+26,6.854143142940247e-06,1.6494716575323532e-15,0.5119334403186099,oxide
1156.630130918657,104750.51388577984,7.5324056138890365e-06,3.5368460162769577e-07,294175744809182.6,1.4119794317228937e-20,5.453328519938498e-07,8.286069197216618e+26,6.841267205335999e-06,1.6494714499448025e-15,0.5119334403703583,oxide
1156.630130918657,104750.51388577984,7.5324056138890365e-06,3.5368460162769577e-07,464080382961470.06,4.320472942909457e-20,5.453328519938498e-07,8.286069197216618e+26,2.072275481715958e-05,5.047156821956197e-15,0.5119318653714686,oxide
1156.630130918657,104750.51388577984,7.5324056138890365e-06,3.5368460162769577e-07,464080382961470.06,1.4119794317228937e-20,3.26342533840351e-06,8.286069197216618e+26,1.2192212351534387e-06,1.6494714499448025e-15,0.5119340782381577,oxide
1156.630130918657,104750.51388577984,7.5324056138890365e-06,3.5368460162769577e-07,464080382961470.06,1.4119794317228937e-20,5.453328519938498e-07,1.315545991064497e+27,6.839543676697642e-06,1.649471417945101e-15,0.5119334403783347,oxide
1156.630130918657,44757.78255236899,7.217976437881809e-06,4.028101843323486e-07,294175744809182.6,4.320472942909457e-20,3.26342533840351e-06,1.315545991064497e+27,1.359600723086461e-07,5.701641713098453e-17,0.511934201858828,metal
713.0479521691572,104750.51388577984,7.217976437881809e-06,4.028101843323486e-07,294175744809182.6,4.320472942909457e-20,3.26342533840351e-06,1.315545991064497e+27,5.618067993056482e-11,6.211949774491348e-20,0.30094447423187004,oxide
713.0479521691572,44757.78255236899,7.5324056138890365e-06,4.028101843323486e-07,294175744809182.6,4.320472942909457e-20,3.26342533840351e-06,1.315545991064497e+27,3.7547282946396846e-11,3.4017252571825557e-20,0.30094447426302995,oxide
713.0479521691572,44757.78255236899,7.217976437881809e-06,3.5368460162769577e-07,294175744809182.6,4.320472942909457e-20,3.26342533840351e-06,1.315545991064497e+27,3.528401110137092e-11,3.4017251925280535e-20,0.30094447426303,oxide
713.0479521691572,44757.78255236899,7.217976437881809e-06,4.028101843323486e-07,464080382961470.06,4.320472942909457e-20,3.26342533840351e-06,1.315545991064497e+27,3.6951596987073885e-11,3.4017252571825557e-20,0.30094447426302995,oxide
713.0479521691572,44757.78255236899,7.217976437881809e-06,4.028101843323486e-07,294175744809182.6,1.4119794317228937e-20,3.26342533840351e-06,1.315545991064497e+27,2.1281864239362275e-11,1.1117223973952088e-20,0.3009444742884222,metal
713.0479521691572,44757.78255236899,7.217976437881809e-06,4.028101843323486e-07,294175744809182.6,4.320472942909457e-20,5.453328519938498e-07,1.315545991064497e+27,1.5296196051768672e-10,3.4017252571825557e-20,0.3009444740750399,oxide
713.0479521691572,44757.78255236899,7.217976437881809e-06,4.028101843323486e-07,294175744809182.6,4.320472942909457e-20,3.26342533840351e-06,8.286069197216618e+26,3.708701933730064e-11,3.401725261747596e-20,0.30094447426302995,oxide
713.0479521691572,44757.78255236899,7.217976437881809e-06,4.028101843323486e-07,294175744809182.6,4.320472942909457e-20,3.26342533840351e-06,1.315545991064497e+27,3.69515969870739e-11,3.4017252571825557e-20,0.30094447426302995,oxide
1002.3406774405702,72485.51552159249,8.245831924015105e-07,9.168149386954718e-08,648383719262256.5,2.976211236058524e-20,7.236022049309937e-06,3.7695328833120605e+26,1.0143815850061613e-08,3.1875446577608585e-17,0.4569544074025377,oxide
867.3374056472442,72485.51552159249,8.245831924015105e-07,9.168149386954718e-08,648383719262256.5,2.976211236058524e-20,7.236022049309937e-06,3.7695328833120605e+26,7.107019533990979e-10,2.226428444893301e-18,0.3941905221356324,oxide
1002.3406774405702,77022.78091655634,8.245831924015105e-07,9.168149386954718e-08,648383719262256.5,2.976211236058524e-20,7.236022049309937e-06,3.7695328833120605e+26,1.3146977198243035e-08,4.1607299724647243e-17,0.45695440674465126,oxide
1002.3406774405702,72485.51552159249,4.9820356307193e-06,9.168149386954718e-08,648383719262256.5,2.976211236058524e-20,7.236022049309937e-06,3.7695328833120605e+26,1.1691674359953813e-08,3.1875446577608585e-17,0.4569544074025377,oxide
1002.3406774405702,72485.51552159249,8.245831924015105e-07,3.154758150796324e-07,648383719262256.5,2.976211236058524e-20,7.236022049309937e-06,3.7695328833120605e+26,1.0890674419592364e-08,3.1875461316866584e-17,0.4569544074024974,oxide
1002.3406774405702,72485.51552159249,8.245831924015105e-07,9.168149386954718e-08,478479081109969.0,2.976211236058524e-20,7.236022049309937e-06,3.7695328833120605e+26,1.0143815850061615e-08,3.1875446577608585e-17,0.4569544074025377,oxide
