D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,k_diss_ref,E_diss,K_eq_ref,H_eq,k_diss_metal_ref,E_diss_metal,K_eq_metal_ref,H_eq_metal,flux,permeability,theta,frac_surface,frac_oxide,frac_metal,PRF,D_eff,P_interface,flux_intact,flux_defect,regime,system_rate_limiting,dominant_path,target_preset
1.6171277640012965e-07,75808.63426814886,0.04402166104996956,41614.26849485162,1.0923277906665183e-18,70365.45312243285,0.35045538388813946,138663.6623843188,0.0013197261943745917,4.659236206429788e-08,1.4406185481778158,0.09285810072327152,0.01937910927697577,0.05590682784565929,0.026077465344606428,2.783446388092746,0.0001950395101174975,7.949290962860313e-10,8.906579248437084e+28,15112.979714501302,270797795111870.16,26011.708951111454,5.562433822688013e+16,43689.059542729716,5.8489289721934264e+26,23672.71242562212,1.8963475043973947e+27,1260.3405410860357,2.0278543950008036e-09,55808.960488187004,1.7039698733053803e-07,47240.5077661925,1.1572383666114992e-07,79828.53142910874,4.1016136915016876e-05,37730.72853440352,1.4654995047097862e-07,1.3893446703424307e-11,4.827507861357596e-08,0.7339209857970856,1.53665835641919e-08,0.26607899883633096,,1.238414511088983e-07,3.631105115006221e-08,7.392245831917869e-10,1.4581072588778684e-07,surface,surface,pinhole,surface
2.24411119955113e-07,68337.40103349648,0.0826167972824057,20888.4658848773,5.392526919681551e-17,69105.84006752115,0.3046694587692013,163039.8607902782,0.0005842198254808716,7.343023078824678e-07,3.3586916336148183,0.00806666750842402,0.0971362287874248,0.013760030207550891,0.12079398950671714,67.09729013204662,7.731971445100195e-05,9.835938421273128e-10,1.1720943838046773e+29,18644.67287298224,226183691248805.97,26814.841646999394,2.1570087143106916e+16,35703.469428778066,6.629032723140015e+27,37716.570487031946,1.8548020810732828e+27,843.5553343273098,2.372009047511845e-09,43990.08319501712,6.042360886877461e-08,49762.0672142533,5.451691090092064e-08,96647.89546099922,0.00012708484148124527,9040.194605603298,6.160295637916509e-10,7.203374663804277e-14,5.669896395950696e-07,0.8393514894607991,0.002233778505458877,0.15841473203374232,,8.031416766303552e-10,7.553533604250426e-05,3.4517149602719733e-10,2.7085806776445353e-10,surface,mixed,mixed,surface
8.054555003310509e-08,73089.73130491539,0.05270039060438684,24895.657858381153,5.984880517246313e-17,70127.18356412556,0.10875367200008963,42415.4429601428,0.0033686341380544963,3.975361510193978e-06,2.0906757894959895,0.08549199924659284,0.04925397757071947,0.0061774046002620025,0.049169153200478065,16.081956284545264,6.256712019703504e-05,7.509537994864432e-10,1.1454177316548436e+29,21679.902141375464,726689931634469.6,25027.45610997538,3.080765691313427e+16,37901.51385659762,6.4713636123731e+27,26727.360824328658,1.2260177090531419e+27,1168.5175358369647,7.243160636630509e-10,44306.694431868906,5.554857974826285e-07,12622.531387315488,1.2226866218564766e-08,89012.6808957284,0.0002035731903225052,21223.78491631477,1.1975844756460135e-08,3.2940227478060046e-14,3.2907539705843495e-05,0.5539973971938368,0.001468650558316482,0.4445339522478469,,1.4540850589158406e-08,4.317120676101545e-06,3.622432849590822e-10,1.1613601471501053e-08,surface,surface,pinhole,surface
3.5711619881151594e-07,67956.04556530503,0.05511855648025455,29087.19967975541,7.301538273918043e-17,70667.64855404418,0.3318326974790956,133551.28338261117,0.001350450292546066,6.743611547153793e-06,1.962096332821558,0.0916672439250061,0.029764916695654488,0.03286222897971725,0.4208669523108815,12.345789168930727,0.0001413659365733251,7.915735285687316e-10,9.416826265117257e+28,19374.130364368408,154694423618239.28,29579.695085861473,4.715899010713373e+16,35820.20671002828,6.948295454018981e+27,34227.030287038986,1.0374786971285466e+27,1083.4284175109342,9.200641142908167e-09,64296.71770781091,2.1706474274728466e-07,34736.508013036466,1.5348899237893413e-08,89286.64299672082,0.00060607160117035,26585.099843718537,1.0700007844290561e-08,2.3940531045095903e-11,6.393796893380162e-07,0.9020552707809937,6.253747681394456e-05,0.09788219174219233,,2.7817328119885072e-08,4.58860956748072e-06,1.4228128629279306e-09,9.27719498136263e-09,surface,surface,pinhole,surface
1.1635281165749336e-07,74732.46686941566,0.09930458292144081,2537.927859734662,1.7306087683226633e-17,69509.16431782347,0.27168456788931633,121079.90153036747,0.003068255685154181,3.0731824774032228e-06,9.291068868253234,0.01035826023298493,0.026912801204158163,0.07305236439048066,0.32245248224244705,49.94095915379397,0.00012031133958604951,3.1618637245879053e-10,1.114256521715181e+29,21376.34185111251,577220875062010.1,28909.942692016502,3.668602322904232e+16,46560.48083502439,3.273679683949548e+27,32722.984546117266,1.2509004007458582e+27,1188.0697681469996,5.557557002637354e-09,47648.7642248432,7.990014115665982e-07,14425.851623249397,7.575006564167169e-08,71053.2603862058,0.0004852738141412099,38593.82434079232,2.927006524145744e-08,1.2104458350726058e-11,1.8481883780015243e-05,0.5564088897932152,0.0015205108631060117,0.4420705993436788,,2.0453599188433716e-08,0.00046521569460399444,1.2610136454565216e-08,1.6659928786892223e-08,surface,mixed,mixed,surface
2.8103377781199264e-07,63140.0523664582,0.03253086351602257,34589.43862584442,7.774951677130927e-17,70648.47289467366,0.1740918052283546,121435.48565522661,0.004621958317419407,2.0730672208669156e-06,4.23193004784623,0.051529059698810525,0.025316447041806467,0.06392287190198721,0.21388678433105804,71.25786268353232,0.00031925215405076895,8.040944959554158e-10,1.0575535108849561e+29,20633.437302532355,647509976609709.9,29283.536736205166,4513640786546897.0,44003.79670915032,2.6739151255992854e+27,20734.347825032833,1.7421707412638914e+27,874.462088531989,7.805586233903585e-09,49716.93966736944,6.50958794271369e-07,28830.133138512894,2.9689598468029528e-08,88754.22520695394,0.00043904316131402666,5283.668176947708,1.61659893962829e-09,3.675496876349356e-14,0.00014603469103284094,0.5557223457613106,0.03865822670115717,0.4056194275375321,,1.965834289192649e-09,0.14155172645010808,1.152763270969884e-09,4.6383566865840597e-10,surface,surface,intact,surface
5.947030366301877e-08,72086.50243507676,0.026366644710121814,47788.35825382182,5.135387724072828e-17,70568.62726229559,0.09188247789101474,20345.181393732626,0.002944100568279979,1.8429842303653163e-07,5.232848179560928,0.01724613771828619,0.09991709258380395,0.05557311706934263,0.3191822548345292,89.12490876726685,0.00040661691188160923,9.814985559135797e-10,1.1822390902481266e+29,21467.955073064997,44603994495269.08,28304.19737823953,2.173699463004179e+16,39188.16075934868,9.105262408283126e+27,22885.355864164296,6.2273238201127e+26,1058.0667236929032,6.240541795327841e-09,46707.65226071692,9.53790742511116e-07,37084.93214822965,8.483647613647956e-08,77015.23400389224,0.0006387669474857838,29612.342526911936,4.825777463928787e-09,1.7453520696940287e-15,0.00040545457732554737,0.47596582171099194,0.21466470159470552,0.3093694766943026,,2.5586863481422694e-09,0.15994916178938534,3.6440124202944773e-09,1.1817650436343094e-09,surface,mixed,intact,surface
2.3553649868429855e-07,61450.855305395016,0.011763421859505956,37311.6218377262,5.655717356814155e-17,70240.50451852668,0.17598036878721607,68443.46597936776,0.0010038142264561056,9.969910909014876e-06,2.4995423669285133,0.03398847651587693,0.030468821361883287,0.061831028201478705,0.14822566715047594,21.80262913248505,5.470402072309782e-05,8.876393343795861e-10,8.998659831332352e+28,23868.654334325955,262153926270290.47,25633.56152840278,1.3930824154718058e+16,40569.760427106936,6.548021496748278e+27,30825.46198563737,1.8186222154319658e+27,1177.7341394108776,9.380848519215994e-09,67355.86474240602,7.454677979149678e-07,17250.52328049007,2.412099540680976e-08,84581.85230854255,0.000303980685643567,34187.64813749085,1.264637840554918e-08,4.0791967245685154e-13,6.619909946938566e-05,0.5746061002803577,0.019476137533543002,0.40591776218609926,,3.0838427187130114e-08,0.00012709354480140727,3.091370846986552e-09,9.555007558562628e-09,surface,metal,pinhole,surface
3.4725304792183583e-07,60314.13987102405,0.03132525817531733,9822.263204260867,2.5410185967405233e-17,70460.86828658235,0.11114311282782487,43979.65569627522,0.0042837673939721856,1.3859909343008056e-06,9.699627403900749,0.02998165429028406,0.06911759558376392,0.09113178128793196,0.2984858180995121,73.49492231930866,0.00011281430608251547,6.02357955341121e-10,9.032018529912845e+28,15922.18451785873,595976455384097.8,27725.827847913588,3701164085520559.5,40280.18357192879,9.196210934221531e+27,21946.99111301604,1.3267994064242937e+27,1193.154005422788,8.884094431141008e-09,62341.80558028017,1.661953637927282e-07,28889.666619429183,5.382473906601754e-10,74590.22649987858,0.00033766060844616914,21426.227018626458,1.5334267444981343e-08,2.104905076332182e-14,0.0002796058372261015,0.5602118970193846,0.4071017638319376,0.03268633914867779,,4.252418093026379e-08,0.002311124812171286,1.1816350779859048e-08,3.5179166651222955e-09,surface,oxide,intact,surface
3.3125660574189317e-07,78480.8011580999,0.047633950781533846,26378.353509607034,6.643173789745377e-17,70947.34170156608,0.18963618660222265,61312.98667798027,0.0020568076292245795,8.412313988229378e-06,0.9266773130635702,0.04717219111167754,0.05449979280906576,0.09048320838703905,0.35785248580332024,48.69907548030467,0.00039474137389616413,4.516809566960439e-10,9.750062616537391e+28,21396.6100220184,457568652808381.4,29201.724460028396,1.8614106429073584e+16,38994.17543944311,9.026977404580207e+27,32735.850587680136,5.5681056639485916e+26,1016.3257742471606,5.340276874493363e-09,43277.067596731074,9.328293359277986e-07,16740.242560964467,8.784114280611894e-08,80332.81304651573,0.0008379356018892005,21899.09961077051,3.5884547119611257e-09,3.6989173949872174e-14,0.0001125145664336817,0.4941622148701261,0.023156063740854202,0.48268172138901955,,6.490386888350753e-09,6.353699694572493e-05,5.711132481811718e-10,3.017341463779954e-09,surface,metal,pinhole,surface
1.6104089087009363e-08,74646.32030055496,0.0438917761720149,29338.450459400367,1.9812995747288917e-17,70083.36838253727,0.19084339780681348,139132.05314262153,0.004046994843557781,5.604139547135221e-06,6.505319388441851,0.047629865131832295,0.0005218324321629479,0.0792796167702321,0.030089739233548962,59.99665332848317,0.0003727607697902275,9.573050545584595e-10,8.759811062028639e+28,20671.62805271397,557358051306708.56,27035.480170098373,1.4750556047322466e+16,37116.163361443636,9.925360836281258e+27,27480.316612246264,1.978982432555046e+27,1193.3711703896852,6.399629819612556e-09,63788.04450015011,5.675960553085239e-07,47327.48710710061,9.023844773124251e-08,94824.13457597472,0.0004994248840416071,13997.925349482293,9.768318993633857e-09,3.0177095073499304e-11,0.00013560831666525002,0.5418609885930998,0.0004631070202462859,0.457675904386654,,2.1877285307131924e-09,0.11394133529902352,6.5053773798879675e-09,3.2629416137458893e-09,surface,mixed,mixed,surface
1.8693214871942622e-07,63357.35135906314,0.06830125275328267,34376.63486378628,7.761333921162594e-17,70256.21569850671,0.23597886089928682,69939.1210292571,0.0041782240716809575,3.527256508284028e-07,2.7435632521019064,0.045281114173913006,0.08676616850858483,0.02205835020848806,0.4293490448905388,47.442774974009325,0.00010179121949344894,6.621457246247208e-10,9.699146274272683e+28,24801.182449313637,15150590253106.654,25697.321020585907,1.9285875264071656e+16,48139.63163626479,5.291478999942671e+27,30436.86816068412,5.514764730894045e+26,1256.0355551621062,9.24502266475781e-09,57215.45053485803,2.1476512916414312e-07,15242.491264988705,2.3782108299228635e-08,83073.1609773327,0.0009652077871836697,12029.78058495553,2.974776682959336e-08,2.058497864854926e-12,5.327260825762432e-06,0.5912002139742697,0.00027094789904753857,0.40852883812668284,,3.343707053560681e-08,0.0001512829402522401,6.215761933407772e-09,2.3532004896185587e-08,surface,metal,pinhole,surface
8.674010693116809e-08,76660.43499597021,0.059617054983741306,7207.032024793684,1.8645442845797405e-17,69575.98876428047,0.31082453035366514,92902.50961746392,0.003725027459156361,5.057372211828331e-06,0.7121056474591944,0.01823203151212239,0.023989024980307385,0.03926164316307981,0.05965534839170664,70.53142675618096,0.000363037553737311,4.906052432448354e-10,1.0170422430963456e+29,18225.09217577125,424306694795376.06,29677.997549980566,1.3905430245911644e+16,35962.171420452374,4.550553328419943e+26,23568.357092580303,3.162467158869118e+26,722.3259750923435,8.910155156271372e-10,46268.43320287962,9.320150894699026e-07,9424.323811428607,1.0676642998961096e-07,98577.56953880895,0.00010577951528973131,14870.182552184126,1.918132647687586e-11,4.20990247991015e-17,0.00035795954228148635,0.5550643722149391,0.11750926088179052,0.3274263669032705,,1.5855695937660032e-10,9.347781174052349e-06,4.360150867186261e-12,1.48211756096896e-11,surface,surface,pinhole,surface
2.4886424859422836e-07,77615.5808418738,0.09394580797963079,30687.39742613454,7.458611983038435e-18,69695.10593184462,0.26597027082766966,168415.44935967104,0.0010058729827500624,8.663676587580188e-06,4.794072350946463,0.08656019258164224,0.003267882300142728,0.004307919929041817,0.4501403928270141,25.80348971964419,5.5223242373438597e-05,8.065810050910087e-10,8.522959568074231e+28,20600.86984029277,12791375653689.736,29879.450572074096,5.937177555289822e+16,46323.82055764773,4.731588497826769e+27,33765.70979305646,2.5110611638363004e+26,911.2794164380832,4.8356851611399606e-09,58469.511155074666,4.30575845537217e-08,30026.908492161376,3.108701809624604e-09,89632.45994642422,0.0007493488981218933,15911.894310846654,1.3594811333926468e-09,1.3411828573979632e-13,7.342673722136038e-06,0.8421990023731396,0.02438572488778959,0.13341527273907092,,6.944466477881676e-10,0.001154214889839036,7.109264951773316e-10,6.485546382153151e-10,surface,mixed,mixed,surface
7.863354021856368e-08,65745.69186149044,0.03231983506207239,19147.560338506908,6.341178193321083e-17,69320.87872064674,0.0903929737798271,164198.79902039186,0.0021411240524151784,3.393849396150743e-06,0.1568298326303119,0.03206544538578033,0.015215485323227732,0.08562426615310399,0.20291676446651785,46.96787080193025,0.0001516671211812158,8.982112085715354e-10,1.1218983234834716e+29,21194.44988032236,302193860482860.44,27623.897296885843,2.8208163022011564e+16,47611.08691746819,6.743122539263656e+27,23326.906540848384,8.031801181226444e+26,1152.056311566298,6.836571663870436e-10,68868.99156274198,4.200303416671618e-07,21854.62245929496,3.145393656782953e-08,81405.62886612615,0.000749997678890457,17650.329992557552,5.496633366004859e-10,8.711953046943306e-11,8.515083086317193e-08,0.7487029237769955,4.831941519043011e-09,0.25129707139106294,,5.419144682082057e-09,3.338468070790493e-08,1.1540813893711974e-11,5.38122522706774e-10,surface,surface,pinhole,surface
3.1104615551876543e-07,70559.43284450697,0.001114329497357614,12530.834430752911,7.427158555278532e-18,69405.52921352188,0.37398198586396125,59587.871112761386,0.0049559284115245576,5.294994500795259e-06,0.06159080196363421,0.09040333914388608,0.09174158314797488,0.07002642684469777,0.27415428869877206,22.441986028872304,0.00048379164375748185,4.3931601562730764e-10,8.043130306493483e+28,22189.40499417143,25049057554651.63,28090.57817828488,5.982467773435307e+16,42530.49762615544,4.449329251350922e+27,30408.674037866018,2.3898968886143873e+26,1163.9356197336442,7.356139527677045e-09,45687.55651326499,1.2685516724427104e-07,8023.328254022897,4.165206774580623e-08,95436.78796727431,0.0003164826901339211,29719.304613477867,2.842144526033519e-10,4.636568372205801e-14,8.734060473965086e-06,0.5548460548883819,0.004253746355192955,0.44090019875642517,,3.939428790285726e-08,0.0002001163022564057,8.802489581746408e-11,1.961895567858878e-10,surface,mixed,mixed,surface
3.4340736845348086e-07,63138.55772872924,0.04159015130963231,36988.67156986403,7.429196282834033e-17,69115.25476664987,0.3601087919054879,67821.48850005268,0.00429681407357037,6.99350608291574e-06,3.4881971591742653,0.033321575186176594,0.06320219265573092,0.042250800676114544,0.013637145150084627,52.894057660978525,0.00040129415632090344,6.863326428929554e-10,1.1106104505955084e+29,20434.73661236868,717284320898.8877,27068.761790386176,5.5689987740245704e+16,44782.34167880405,5.273247050974172e+27,22045.576415122367,1.7863892521401368e+27,921.7150330736663,9.403862402005726e-09,53592.39857294154,4.557890347791884e-08,16135.821947048044,3.7175631660630304e-08,97075.73865063484,0.0001335131591547182,14180.677924010344,1.7858389771282216e-09,1.9730877299311095e-14,9.15884900867393e-05,0.4754963061381935,0.21372480829496937,0.310778885566837,,2.553272376256392e-09,0.034026544913407175,1.1955111405081553e-09,5.903278366200663e-10,surface,mixed,mixed,surface
3.530385234870535e-07,69831.53020487724,0.0972783293635215,22106.91682180025,9.553106537436338e-18,69481.92762162475,0.3931716690201605,102004.95607055572,0.001665865592653098,4.881871270981112e-06,2.8759203714213597,0.07152850607437554,0.019755385159641918,0.0975368419926554,0.10253379554044273,10.909267420992999,0.00015821265972790026,6.264181729405951e-10,1.0240554426182315e+29,18472.474995460725,62394623311529.01,26702.869050863676,3.777185278166515e+16,47020.50151106241,1.5692768901837278e+27,27502.84834230658,1.8238529740339477e+27,1198.0947924300121,3.298990359652244e-09,48384.237391181014,3.6828580708032435e-07,20267.244621387188,1.122055979661558e-07,75838.5628165242,0.0009858421304332358,31854.991324591112,1.3788838840015877e-07,2.5598223782148363e-12,2.575318487847403e-06,0.7475012059971723,7.999295385443838e-05,0.2524188010489734,,1.019793174381819e-07,2.1838276249650407e-07,2.157676409248326e-09,1.3573071199091044e-07,surface,surface,pinhole,surface
1.5100411335006353e-07,69566.70918691307,0.01456255908881163,24264.099319103836,6.10412157473598e-17,70476.00562920942,0.36000690414390923,67281.63124302194,0.0016106512415377547,2.9938859981498597e-06,7.462317819759936,0.006083094346169459,0.018027796325631302,0.06898822376520122,0.2468615618206945,86.11707775228862,0.0002521666967682145,8.186196742495322e-10,9.732041082328542e+28,18239.785288084142,228347391367835.9,28255.60858522705,5.775824537012529e+16,43965.76431683475,9.598112945841659e+27,35356.96099413741,8.003907802990348e+26,1121.2676031273559,5.58763109317847e-09,67573.39997848318,3.794852483970712e-07,27000.814170883477,4.442925471221904e-09,93155.05034014898,5.8273260715328976e-06,19850.533708451156,4.938914458231047e-09,4.1141208499621976e-13,4.912029086422208e-05,0.8180762728149937,0.023323992321451322,0.15859973486355491,,6.553915849141766e-09,0.008600468091116796,4.013551851627512e-09,9.253626066035357e-10,surface,surface,intact,surface
3.872315527686502e-07,78804.96084521286,0.02781949321180813,48599.83523454252,3.607625768808706e-17,69225.4139891778,0.35757982490386453,99276.76566473994,0.004056942654186741,9.023723197149979e-06,2.7766847372444006,0.02904642662801134,0.08574348331790849,0.0718986568078596,0.46361720804324286,41.780273452991004,0.00010619383216052238,7.86614017119799e-10,1.1136393616331497e+29,24113.520499208462,428533751142885.3,28180.337955419964,2.480660591597513e+16,39272.06505340453,8.922742285679556e+27,32521.790512890948,1.1762540561517454e+27,861.2414843715931,2.456789266021563e-09,60353.07775619575,1.217286146084309e-07,45074.981673603615,1.1316382318567023e-07,92610.99344436388,0.00013635832731876793,33183.531877421396,1.5359275990163067e-10,9.282524299119627e-15,2.5209724360531682e-05,0.6097501804483342,0.06689520156213181,0.323354617989534,,7.019057641533706e-10,0.037896962738645755,1.0234546611165414e-10,5.1247293789976535e-11,surface,mixed,mixed,surface
3.5998685113750085e-08,71376.79752486739,0.002946890101230314,11528.399789613986,6.715144361267954e-18,69327.03857301685,0.30622731716646495,42463.81686452155,0.0035779295861638537,2.5107100528962976e-06,0.308749733878051,0.08762263052342391,0.03996189755176869,0.09942315377599766,0.22808991698868833,8.94090418674657,0.00022788017227304402,6.981464470066716e-10,9.012330780873746e+28,21710.05436922534,58815352342608.35,25342.20002080592,5.120421193039237e+16,45792.08789316422,4.988090864373847e+27,32236.623546345152,1.076235631809921e+27,940.5538426841541,4.220689464352566e-09,58817.35056904914,8.943005199117196e-07,45233.98796055434,9.418838669826535e-08,90946.65982533377,0.00011763490063907943,29545.1661210817,3.435035981817188e-11,6.036270028621304e-16,0.00010471272935029355,0.5047479245664422,0.09578677356269458,0.39946530187086315,,2.075996727306876e-10,0.06162053812795662,2.3341596127530077e-11,1.1008763690641805e-11,surface,mixed,mixed,surface
1.8407292227361427e-07,75117.86736009036,0.014215052845950475,28058.33453800543,1.0818394674720161e-17,70022.31188039694,0.15347830323936817,41525.8422770088,0.0010621970865354758,3.4904644921484504e-06,8.516707929674942,0.04691930351318118,0.03417558717456507,0.016043209188581636,0.34158475830274665,2.8761455881913482,0.0004733504142018571,3.702796299223902e-10,1.0595870748528817e+29,24065.76980181825,260008126764106.0,27091.30250071844,3.327077521761471e+16,37723.10686253112,5.710364892769861e+27,23418.872328372916,2.494193850226158e+26,1046.2961089078758,1.6428295711608603e-09,45506.48092848183,7.875446636880518e-07,21355.488456048042,1.1927800596737343e-09,94291.68262954213,0.0005853696608562146,39859.702337148796,2.2955648913954057e-09,2.038066453293754e-15,0.0011439661878900793,0.5044296871225686,0.37968184138439903,0.11588847149303223,,1.0255771378809083e-08,0.00018070930037513918,1.0452678879896915e-09,1.2502970034057141e-09,surface,mixed,mixed,surface
1.8313941683596565e-07,60235.674528036274,0.08312538817678827,18615.564744238076,1.08376638253756e-17,69441.47460620051,0.20346120912891721,110170.23866776824,0.0008768071122403503,8.540999646879859e-06,4.1887209682788376,0.08630360238629713,0.09794366319649758,0.05283675101824301,0.0785626209174127,92.04906410502262,0.00018953539460012477,8.649689435765691e-10,9.829639094192114e+28,20876.47729650488,649144397635279.1,29038.72021531425,4.613999775411254e+16,40134.702733811835,9.031866616372053e+27,23172.11503962231,9.627169024637115e+26,1178.594994408687,4.565316515462041e-09,48391.73816418415,8.608683042354595e-08,33956.801665663144,9.470893836358474e-08,72234.91715057845,0.0007968445249809116,19177.353109329277,1.4324842692936653e-07,2.1052764808337665e-12,4.1199801867702455e-06,0.5202308914315233,0.0005219437565298856,0.47924716481194646,,2.2112789962925878e-08,6.38864923308926e-06,3.773096189697147e-09,1.3947533073966938e-07,surface,surface,pinhole,surface
2.0887342440316237e-07,71795.59557089364,0.0766766019366687,1837.6513213008802,3.934091857061159e-17,69861.18335907547,0.21847858533454234,79258.50946666294,0.0006219868910957382,9.303773041807812e-06,7.089228219700371,0.03993329839174945,0.0700515976391723,0.09287366952174228,0.20264265448376384,59.787554558513115,0.00023614825039083357,4.2160492166072294e-10,1.0270138186865922e+29,23521.893604668672,330331192481961.2,28667.500738983283,9344554672196534.0,36613.59748313024,7.472638683646104e+27,37032.53296519322,1.6090421219684343e+27,1158.173758325186,4.2241391466862084e-11,49592.20695024589,9.967906916992576e-08,47310.39567218956,3.294818618272661e-08,96527.21954781059,0.0001830547463603132,25137.027938344967,6.607026170032974e-08,6.063821736608498e-13,1.672729569670833e-07,0.6683588287193373,8.847781298844633e-07,0.33164028650253286,,2.817342683288802e-08,3.970274470988945e-10,5.461018893339332e-11,6.601565151139635e-08,surface,surface,pinhole,surface
2.902953949499814e-07,72423.59767599314,0.09833526126365846,38405.95816235755,6.331929201372356e-17,70727.2741180632,0.10389163620629546,137611.11413486704,0.0013400407278137305,6.23596211372703e-06,2.3427050257678346,0.022146333244396424,0.0044260198891276446,0.05855545904186876,0.13341450592711723,23.73049503276528,0.00046949330176485434,5.971078555817268e-10,1.032613641593934e+29,18299.98859999999,73239058686307.0,25017.41437635114,5.4643388729429944e+16,38964.491888200646,2.2419310643069614e+27,21537.096981484916,5.110965237555753e+26,911.5639948247047,7.949480057017573e-09,44919.44985271858,3.848225852862973e-07,13910.55273488247,5.868472280067285e-08,81555.4874031672,0.0008822668991757352,6512.017071654344,2.7371201025106067e-09,1.1214591007050175e-13,3.717613429320949e-05,0.7558025756568147,0.032726035489656906,0.21147138885352848,,5.310891689625043e-09,0.00016586370146809873,1.2634444493285135e-09,1.4736756531820932e-09,surface,mixed,mixed,surface
1.658755771372234e-07,71284.2079457622,0.06146156666072502,49906.150102307525,1.9677790593084445e-20,70427.20971640121,0.3423198141188296,75023.86227238155,0.0003724567812618847,4.664910724137044e-06,5303581.82953887,7.985447805752072e-06,6.942934963240792e-06,8.644004775550351e-06,0.30013364672136933,66.14413335480664,4.075390747049824e-05,7.449174738283125e-10,9.857949515923021e+28,20368.729759097794,684343374765507.8,26524.66655869519,4.865648600874362e+16,36444.78870603448,3.8518219678467555e+27,21021.570824942297,8.145410286962348e+26,735.9346981930739,5.88787348936964e-06,69547.2261779916,5.163400452469712e-07,33839.00066742275,1.781575563252589e-08,92166.41644275674,0.0003914605136671796,15671.596384084854,4.006888609497868e-11,6.220884279774256e-20,0.26743229245467093,4.386403919616707e-05,0.7668585059935312,0.2330976299672724,,9.827041007993781e-11,0.002377749395591452,3.070959611342584e-11,9.359289981552843e-12,oxide,oxide,intact,oxide
3.8551198439308667e-07,75181.0057339439,0.031641609226932314,9870.276934747108,7.662548269928937e-20,70909.21909321863,0.3851305643127328,98622.58791994712,0.00015591907876286756,1.7768455327272776e-07,7824962.929816684,7.5397389963043775e-06,4.0922858330728986e-06,6.836889251359199e-06,0.4155300368911184,20.16705319791139,0.00037021160326818227,3.805981410798757e-10,1.0824872506035161e+29,17797.91845382081,769833668385522.2,25589.36144156286,3.401563197985053e+16,40389.772633463974,7.403927903118769e+27,35928.719394938955,1.0421616021144668e+26,1212.2476724198857,4.0989617655209695e-06,66352.90804431713,1.1575269852025646e-07,21959.255272805796,1.868964952153885e-05,91745.89069835999,0.0005365984741098133,17606.09269865704,0.0003292140357098877,2.10555058531754e-14,0.41939009866930055,1.0926551283844414e-07,0.9913326031485696,0.008667287585917399,,7.527415387548318e-08,471.57475206135183,0.000328876736262137,3.3729944775071465e-07,oxide,oxide,intact,oxide
2.806015675338753e-07,63178.13664049619,0.05548563543249139,9121.703445718838,6.093888375094572e-20,69261.89749880896,0.19290961375014862,144495.50535338535,0.0003690256149676936,8.629652582796584e-06,8320881.612480592,6.12307826648456e-06,2.70884038700236e-06,3.5012323607085982e-06,0.4855476454214749,76.28793994849921,0.00032704991095098364,4.6462717179809795e-10,8.273422991717127e+28,24978.92250378104,544590399366916.94,26997.64743724805,4.335106375963831e+16,45986.85442743052,7.902102566731384e+27,20467.41900697373,8.886349041895121e+26,842.0816703061271,1.3887339755720526e-06,45568.83882636964,1.948073563458576e-07,15551.074115010539,2.821731597231778e-05,88435.44020683442,0.0004708243323853,17318.95693484001,8.85955018410695e-09,2.5212498971124017e-17,0.42730096092120523,7.471567118770739e-08,0.9512703126208514,0.048729612663477355,,2.438895657049182e-10,0.11889293974539732,8.426576804253001e-09,4.3297337985394944e-10,oxide,oxide,intact,oxide
4.451163676212787e-08,69349.8207183674,0.03939748877682074,23728.374472289514,5.22999515196477e-20,69980.60263638698,0.2529824157904895,144324.1285003855,0.00024294362894679327,4.696071565050595e-06,5461159.105102121,2.398243664278587e-06,7.101173107986553e-06,2.002330893568835e-06,0.49100844747405425,33.93755634324244,0.00025811596919405396,9.279787289763903e-10,8.15093942453131e+28,24278.723558573485,596901179919204.9,27087.870088505635,3.750184760605803e+16,42891.96146436583,9.522964841395764e+26,29775.931342101572,1.5975432420065686e+27,1074.4305651655268,2.9474274854385e-06,44464.637287369376,9.131608412040484e-07,44877.1314737725,9.208140001587676e-05,93276.75831611102,0.0009957616404132944,17645.028708361628,1.0727535728554969e-05,2.1690847113843893e-14,0.48859657080924834,6.899248038645182e-09,0.9929385411901606,0.007061451910591426,,5.834160322116904e-09,244.9286120122049,1.0722957725985723e-05,4.578002569245485e-09,oxide,oxide,intact,oxide
